Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-15,Sofi recovered $10 and they never did rs in the meantime foley and goons really got us.,Neutral,0,0.9671065807342529,Main
Yahoo,2024-10-14,Can even break 24 with a raging 3 year bull market. Unreal. Forget it bulls,Neutral,0,0.9759573340415955,Main
Yahoo,2024-10-14,Extremely weak. Garbage scam. Good luck with your 30+ averages,Positive,1,0.9999662637710571,Main
Yahoo,2024-10-14,Weak af…. We should be north of 24 considering the market,Negative,-1,0.9999918937683105,Main
Yahoo,2024-10-11,We are up 70% YTD but my cost is $108.  I have a long way to go.  I hope that guy who sold his house to buy PSFE bought a little NVDA too.,Neutral,0,0.9912586808204651,Main
Yahoo,2024-10-11,Dang! Last time the Russel was at this price we were at 23.50… shows how unbelievably weak this garbage is,Negative,-1,0.998867392539978,Main
Yahoo,2024-10-11,Amazing this can’t get volume… imagine what 1 million volume would do here. Sad disgusting dead stock.,Neutral,0,0.997899055480957,Main
Yahoo,2024-10-10,I think i remember there were a few Phillies fans in here.......,Neutral,0,0.9982790946960449,Main
Yahoo,2024-10-10,Yikes. 16 next line of support… poor Crawford 😆,Neutral,0,0.9997714161872864,Main
Yahoo,2024-10-10,"Two great paysafe announcements in the last couple of days, one partnership with GIG, the other with MyBank.",Positive,1,0.9201738238334656,Main
Yahoo,2024-10-09,If there was ANY chance of this garbage recovering we would be trading north of $30 by now considering where the markets are… the most we could do is $23? Just wait for the makret to pull back… we will see 12-15 again,Neutral,0,0.9949824213981628,Main
Yahoo,2024-10-09,Most pathetic volume I have ever seen. Can’t believe how this company has been mishandled since it went private for 4 billion seven years ago,Negative,-1,0.999991774559021,Main
Yahoo,2024-10-16,"Ricky, what would you say to Bill Foley if you had a chance to have a face to face meeting, Foley was the SPAC owner who took PSFE public through his SPAC.",Neutral,0,0.9999539852142334,Main
Yahoo,2024-10-09,Don’t get any worse then this scam,Negative,-1,0.9995468258857727,Main
Yahoo,2024-10-08,Weakest stock today. Just a dead cat bounce before $16. Good luck with all your 30+ averages. Sad you’re never gonna see that and have missed out on the largest 3 year market rally!,Positive,1,0.9297629594802856,Main
Yahoo,2024-10-08,fin tech is ready to play,Neutral,0,0.9585965871810913,Main
Yahoo,2024-10-07,Look at the volume. No one cares about this company. How sad. It’s unfortunate.,Negative,-1,0.9908430576324463,Main
Yahoo,2024-10-06,"Let me answer that for you Mike. We have gone up 120% before just to fall back down to a new low… we can’t break out of this range for 3 years. Cursed for bag holders, which you are one",Neutral,0,0.9691643714904785,Main
Yahoo,2024-10-06,"How is this stock
Cursed up%120 in the year",Neutral,0,0.9989277720451355,Main
Yahoo,2024-10-04,Big Market Correction  Coming Soon!!    Won&#39;t affect as Much!,Neutral,0,0.7031462788581848,Main
Yahoo,2024-10-02,$30 by 2030,Neutral,0,0.999859094619751,Main
Yahoo,2024-10-02,What an absolute disaster…. Crawford is now a bag holder and mostly likely will dump his shares in the next coming weeks. Horrible scam company,Neutral,0,0.7713772654533386,Main
Yahoo,2024-10-02,"Ricky, how did you get off my &#34;list&#34;? You scoundrel.....",Neutral,0,0.9989786148071289,Main
Yahoo,2024-10-01,Scam. Good luck with those 30+ averages,Positive,1,0.9981772899627686,Main
Yahoo,2024-09-30,Stock is cursed,Neutral,0,0.9997915625572205,Main
Yahoo,2024-09-30,With 1/12th of the original OS&#39;s this still cant get above $2? 2x top rejected? Bullish? sure. How many more shares have they floated since the RS?,Neutral,0,0.784561812877655,Main
Yahoo,2024-09-30,One more time for those in the back… you will never see your 30+ average. DEAD MONEY SCAM,Negative,-1,0.5976294875144958,Main
Yahoo,2024-09-27,I liked World of clowns more than clown Ricky.,Neutral,0,0.9993059635162354,Main
Yahoo,2024-09-27,Wait till the market goes red. This going to 16,Neutral,0,0.9998840093612671,Main
Yahoo,2024-09-27,Yikes markets at all time highs and here we are. Stuck below the price we were at 3 years ago. YIKES,Negative,-1,0.9807881116867065,Main
Yahoo,2024-09-26,Hot garbage. No bag holder getting out of here alive,Neutral,0,0.9993032217025757,Main
Yahoo,2024-09-25,Is there any reason stock going down since last 7 days ?,Negative,-1,0.7633593678474426,Main
Yahoo,2024-09-25,Crawford is now a bag holder. Unless he was the one dumping shares the last couple days.,Neutral,0,0.9999481439590454,Main
Yahoo,2024-09-25,Horrible. Going lower. Insane bulls think this will get to there 40+ averages. lol good luck,Positive,1,0.993170976638794,Main
Yahoo,2024-09-24,"Like I said.. going lower, much lower. Slow and painful the paysafe way. No buyers. Take it private Bruce and put this garbage out of misery",Neutral,0,0.94345623254776,Main
Yahoo,2024-09-24,"Little Bit of Digestion,  Then on to $3 0,00 and THEN!! WOW!",Neutral,0,0.9998443126678467,Main
Yahoo,2024-09-23,Extremely weak. Last weak was the beginning of a large sell off coming. $16 soon,Negative,-1,0.999992847442627,Main
Yahoo,2024-09-23,"I&#39;m done here (my contract is over). Goodbye bagholders, Ricky you can keep bashing.",Neutral,0,0.9984411597251892,Main
Yahoo,2024-09-20,89k sell block at close,Neutral,0,0.9999923706054688,Main
Yahoo,2024-09-20,Lookie lookie: it&#39;s dumb and dumber here! Ricky and World of... whatever he is suffering with 🤡🤡🤡🤡🤡,Neutral,0,0.9861394166946411,Main
Yahoo,2024-09-20,This is obviously heading much lower,Neutral,0,0.6845632195472717,Main
Yahoo,2024-09-20,Who dumped 65k shares this morning? See you at 16 in a couple months,Neutral,0,0.9965595602989197,Main
Yahoo,2024-09-20,What a bad day yesterday was… 50 point cut on the line and we still at 22. Once again I truly feel bad for bulls with higher averages than 30. You will be here for years missing out while the market rally’s.,Negative,-1,0.9999275207519531,Main
Yahoo,2024-09-20,"S&amp;P can go to 10000, but scam paysafe stll will be $20. No buyers. Sorry guys",Neutral,0,0.9996346235275269,Main
Yahoo,2024-09-19,How is your $24 target doing Ricky?😅,Neutral,0,0.9999600648880005,Main
Yahoo,2024-09-19,"Why doesnt World ever say how much He’s down? He was so proud to short it at 12, now no guts to mention his losses",Neutral,0,0.7327412366867065,Main
Yahoo,2024-09-19,World is bigger bag holder than anyone. Shorting at 12 😆 he definitely won’t ever see his money again,Neutral,0,0.9964144229888916,Main
Yahoo,2024-09-19,Mr. Bagholder will not sell even at $25. He will just make up new number in his head after 25🤣,Neutral,0,0.9997125267982483,Main
Yahoo,2024-09-19,This will sell off harder than you think when market turns red. Unreal this can’t even hold 23 with a 50 point cut.. wow. Feel bad for world and his 45+ average. Yikes. Poor guy never sold and just lies about it haha,Negative,-1,0.9965376853942871,Main
Yahoo,2024-09-19,"ahahahahah....everyone was waiting for rate cuts, well you have it🤣 but still no buyers for scam company stock",Neutral,0,0.9936269521713257,Main
Yahoo,2024-09-19,Really do feel bad for those with averages above 25. Sell and forget it. Invest some where else. Hope ain’t gonna cut it here,Negative,-1,0.98973548412323,Main
Yahoo,2024-09-19,Need real buyers to break us out of this 3 year range.. will that happen? Heck no. 24 is top here,Neutral,0,0.999222993850708,Main
Yahoo,2024-09-19,Everything World shorted at 12 is down 90 percent,Negative,-1,0.9999710321426392,Main
Yahoo,2024-09-19,If it hits and holds $25 by friday. I will stop posting here. But scam stocks don&#39;t act like this,Neutral,0,0.9985149502754211,Main
Yahoo,2024-09-18,I never sold at 80 and fully expect to recover in five years or less. This still went private for 4 billion cap seven years ago which would put it back to around 80 again,Neutral,0,0.9462347030639648,Main
Yahoo,2024-09-18,"oh no 😯 we hit another 52w high today

pack it up yall

game over",Neutral,0,0.9952718615531921,Main
Yahoo,2024-09-18,Scam it was and scam it will be,Neutral,0,0.9996638298034668,Main
Yahoo,2024-09-18,It’s just to weak considering the overall market. The fact we aren’t even 24 with a 50 point cut in the works is WILD. Dead money. I’m out at 24 if it ever gets there. Terrible company,Negative,-1,0.999983549118042,Main
Yahoo,2024-09-18,there can&#39;t be any shorts left now just drifting up as rates fall and FIS is dating,Neutral,0,0.9956491589546204,Main
Yahoo,2024-09-18,Another new 52 week high World/Ricky.,Neutral,0,0.771398663520813,Main
Yahoo,2024-09-18,let&#39;s see. 24x315 p.m.,Neutral,0,0.9999788999557495,Main
Yahoo,2024-09-18,Very weak🤢 it will fade down on low volume,Negative,-1,0.9999537467956543,Main
Yahoo,2024-09-18,breakout lfg,Neutral,0,0.9997751116752625,Main
Yahoo,2024-09-18,Garbage. Back to $16,Neutral,0,0.9979332685470581,Main
Yahoo,2024-09-18,"This user is muted dominates this talk....besides John, he has the best posts.....",Positive,1,0.9810208082199097,Main
Yahoo,2024-09-18,"No buyers, volume 5k 🤬 spac scam",Neutral,0,0.999755322933197,Main
Yahoo,2024-09-18,"market is waiting on pals words with bated breath 

drop a half a point. we go up over a dollar today",Neutral,0,0.9187323451042175,Main
Yahoo,2024-09-18,so today is the day🤮,Neutral,0,0.9998015761375427,Main
Yahoo,2024-09-18,Watch out it dropped 0.05$ !!!! 😂😂😂😂,Negative,-1,0.8775182962417603,Main
Yahoo,2024-09-17,"I am a bag holder but I also realize that the company is getting better and price targets and revenue is increasing. Short if you want, but I’m not selling",Positive,1,1.0,Main
Yahoo,2024-09-17,Nobody should be looking at last five years. Next five is all that matters,Neutral,0,0.995814859867096,Main
Yahoo,2024-09-17,Paysafe is best investment ever 🤩  5 years chart is awesome 🙌,Positive,1,0.9999942779541016,Main
Yahoo,2024-09-17,"Glad I didn&#39;t sell this at 12 bucks and then start shorting it. Can you imagine? And even boasting about it on here? Man, I&#39;d feel like such a clown.",Neutral,0,0.9955202341079712,Main
Yahoo,2024-09-17,"Not going to hold 😞 very low volume, just algos, no real buyers",Neutral,0,0.9240632057189941,Main
Yahoo,2024-09-17,"Next leg up One Hundred and Nineteen Dollars 
Thanks",Neutral,0,0.9887081384658813,Main
Yahoo,2024-09-17,Sadly people lost a lot of money on this spac scam😞 -80% wiped out,Negative,-1,0.9543495774269104,Main
Yahoo,2024-09-17,"Majority of investors are down −$96,53 (−80,85%) since 2021. Good job Paysafe! I guess our money is safely locked by your company for 4 years already.",Neutral,0,0.9445589184761047,Main
Yahoo,2024-09-16,"very bullish 
$25.50 within 2 weeks
and I can take that to the bank",Positive,1,0.9984537363052368,Main
Yahoo,2024-09-16,Very week. 4 years sitting at -80% loss 🥲,Neutral,0,0.9885072708129883,Main
Yahoo,2024-09-16,Up 4 cents. Glad that pullback is over. Maybe World will get bullish now,Positive,1,0.9810612201690674,Main
Yahoo,2024-09-16,It’s down 6 cents. World tried too warn us a pullback was coming. 😆,Negative,-1,0.9957230091094971,Main
Yahoo,2024-09-16,"Forget about $24, it&#39;s only possible in Ricky&#39;s head😁 Very low volume and easy to drop any time market pulls back.",Neutral,0,0.6047614812850952,Main
Yahoo,2024-09-15,Read Skrill reviews and you understand how they scam people,Neutral,0,0.9999387264251709,Main
Yahoo,2024-09-13,$23 …😅,Neutral,0,0.9979454874992371,Main
Yahoo,2024-09-13,"24 and there&#39;s so much more,,,",Neutral,0,0.999785840511322,Main
Yahoo,2024-09-13,that new CFO already made about 75k on his share purchase 3 days ago.,Neutral,0,0.9999657869338989,Main
Yahoo,2024-09-13,55k volume 🤣,Neutral,0,0.9997480511665344,Main
Yahoo,2024-09-13,"Scam company, still down -80%",Negative,-1,0.9995119571685791,Main
Yahoo,2024-09-13,I had to step away for a while for my mental state. I&#39;m back and need to lower my average. It looks like the company is turning the page.,Neutral,0,0.8326216340065002,Main
Yahoo,2024-09-13,"welcome to 🤡 world of

where he was down 80% and decided to short it at $12 and tell everyone, no sir you are in a world of shheeet",Neutral,0,0.9999173879623413,Main
Yahoo,2024-09-13,New 52 week high Wirld,Neutral,0,0.999995231628418,Main
Yahoo,2024-09-13,"Go down, no reason to be on the market",Neutral,0,0.9645906686782837,Main
Yahoo,2024-09-13,"Ultra thin volume, easy to 📉",Positive,1,0.9597738981246948,Main
Yahoo,2024-09-13,"$24 ...seriously Ricky? forget about it, you will never see it.",Neutral,0,0.9173661470413208,Main
Yahoo,2024-09-13,"How&#39;s that short working out for you World of? You and Ricky are doing great with your consistent bashing and whining. What happened to 5 bucks Jeep? Please keep posting, you are having some weird effect on the constant upward momentum of Paysafe and we thank you for it :) Wait for it folks...here comes the &#34;Ok Mr 80 dollar average&#34; comeback. 😂😅🤡😆🤡",Positive,1,0.9999901056289673,Main
Yahoo,2024-09-13,new CFO doesn&#39;t know yet that he become a new bagholder😁,Neutral,0,0.9990990161895752,Main
Yahoo,2024-09-13,"Only bagholders are cheering and hope for escape, a &#34;normal&#34; guy will not even loo at this 🤮",Neutral,0,0.9345730543136597,Main
Yahoo,2024-09-13,"Stocks don&#39;t go up nonstop, especially on ultra-thin volume🤣 pulback/profit taking coming",Neutral,0,0.9934288859367371,Main
Yahoo,2024-09-12,Looking for $30.00 before end of Year !,Neutral,0,0.9999959468841553,Main
Yahoo,2024-09-12,Still down -80%. Facts,Negative,-1,0.9675366878509521,Main
Yahoo,2024-09-12,"Been here since BFT sold my 2700 shares at a nice little prophet.
 Enjoy the ride  guys I am out.",Neutral,0,0.9936933517456055,Main
Yahoo,2024-09-12,"Very low volume, only algos, extremely easy to drop it😁 debt is still $2.5B 🚨",Positive,1,0.9384275078773499,Main
Yahoo,2024-09-12,World in a world of hurt,Negative,-1,0.8060677647590637,Main
Yahoo,2024-09-12,Paysafe CFO bought 50000 shares,Neutral,0,0.9983699917793274,Main
Yahoo,2024-09-12,did someone say FIS? Seems obvious what&#39;s next,Neutral,0,0.9950917959213257,Main
Yahoo,2024-09-12,"Ricky you can forget about $24, never gonna happen",Neutral,0,0.9375972747802734,Main
Yahoo,2024-09-11,Getting ready to cross $22 and hope will never come down below $22,Neutral,0,0.8701527118682861,Main
Yahoo,2024-09-11,Ricky dreaming about $24 again….lol🤣,Neutral,0,0.9993705153465271,Main
Yahoo,2024-09-11,Only people bullish are ones with 40+ averages. They have no choice but to be. Pure denial and lots of years wasted here,Neutral,0,0.9967595934867859,Main
Yahoo,2024-09-11,Great investment 🤣,Positive,1,0.9976761937141418,Main
Yahoo,2024-09-11,"I think it would make perfect sense to go private. Right now you can take it private for pennies. Big guys already made money on SPAC mania, now take it back private and return to public market in 5-10 years again.",Neutral,0,0.9996576309204102,Main
Yahoo,2024-09-10,World or Ricky. Same troll,Neutral,0,0.9987194538116455,Main
Yahoo,2024-09-10,Junk,Neutral,0,0.998207688331604,Main
Yahoo,2024-09-10,And World is down 80 percent from shorting at 12,Negative,-1,0.9999568462371826,Main
Yahoo,2024-09-10,Relax Jerk.. your average is $80. Stop trying to justify this garbage stock. You will never see that number. I’m sorry but it’s just not gonna happen. We were $24 2.5 years ago we still can’t even get there after 6 good earnings. Give it up homie,Neutral,0,0.9584987759590149,Main
Yahoo,2024-09-10,So tired of here about three years ago. This is the here and now and this stock is getting upgrades and price increases,Neutral,0,0.7486699819564819,Main
Yahoo,2024-09-10,Ouch! Good thing I didn&#39;t start shorting here... I would have got third-degree burns.. I heard someone shorted this at $12 🤪🤡,Neutral,0,0.9885526895523071,Main
Yahoo,2024-09-10,Have some guts World and talk about the last year,Neutral,0,0.9994677901268005,Main
Yahoo,2024-09-10,Just got some volume/price alerts on Fidelity in last few minutes.,Neutral,0,0.9994096755981445,Main
Yahoo,2024-09-10,"I don’t understand why bulls don’t want it to drop? In this case, if you think it’s such a great investment, you can get more shares. Win-win situation, unless you are bagholding since 2021 and sitting at -80% loss.😁",Neutral,0,0.8625455498695374,Main
Yahoo,2024-09-10,Imagine holding it for 4 years and sitting at -80%,Neutral,0,0.9984748959541321,Main
Yahoo,2024-09-10,"Such a great stock, under $21 already.",Neutral,0,0.9989173412322998,Main
Yahoo,2024-09-10,Imagine if you sold at the bottom THEN shorted at bottom. World’s worst trader.,Negative,-1,0.7090439796447754,Main
Yahoo,2024-09-10,Stock up 75 percent for the year and only off five percent from year high. Only one suffering is the one who shorted at 12.,Negative,-1,0.6008482575416565,Main
Yahoo,2024-09-10,Another year of suffer coming in 3 months 🤮 imagine if market pulls back for correction.,Negative,-1,0.9909317493438721,Main
Yahoo,2024-09-09,"If it’s survive, then it’s going to take 30 years for people to get their money back 🤮",Neutral,0,0.9090436100959778,Main
Yahoo,2024-09-09,"There&#39;s a world of clowns in this place, always posting the same old garbage. It&#39;s amusing to count the number of useless posts of his every few minutes, as if he has some sort of effect on the stock. Did he ever cover when he shorted at 12 bucks? Did he short all the way back up to to 21? He must have, otherwise he wouldn&#39;t keep clowning around:) Wait for it folks...he will jump in anytime and use the term &#39;garbage&#39; and claim everyone is down 80% since 2020. World of Chuckles, that sounds like the perfect name. 🤡",Neutral,0,0.9998205304145813,Main
Yahoo,2024-09-09,"Once a scam, always a scam. No buyers, extremely low volume",Negative,-1,0.7776498198509216,Main
Yahoo,2024-09-09,"new buy rating and higher price target today 

up up and away
sorry world of u lose again 
🤡",Positive,1,1.0,Main
Yahoo,2024-09-09,Paysafe stock price shows 23 . Any news or it’s just pre market?,Neutral,0,0.9999936819076538,Main
Yahoo,2024-09-09,"If you invested in BFT in 2020, even if you have averaged down, your money is still dead locked for almost 5 years now🎉🎉Great investments-Powered by Paysafe🤣",Neutral,0,0.9406411647796631,Main
Yahoo,2024-09-06,"This garbage belongs to penny stocks, sorry me, I forgot it’s already a penny stock🤣 under $21 already",Neutral,0,0.9999376535415649,Main
Yahoo,2024-09-06,Scam 🤮 still down -80%,Negative,-1,0.9995267391204834,Main
Yahoo,2024-09-06,Interst rates drop in 10 days it will go up,Neutral,0,0.9778713583946228,Main
Yahoo,2024-09-06,Real value $12. Huge debt $2.5B and negative earnings🚨,Negative,-1,0.9999994039535522,Main
Yahoo,2024-09-05,I think its value at the moment is right where it should be.And looking at this onlinekazino shenanigans I think this could be sittin somewhere between 26-28 in few years (or I might be dreamin haha),Neutral,0,0.9999899864196777,Main
Yahoo,2024-09-05,3x by Grasso🤣,Neutral,0,0.9978729486465454,Main
Yahoo,2024-09-05,"Scroll back to 2021 and you will see that bulls pumped it and named everyone a fool who were bearish😁 but look at it now all those newbies were scammed, today is same.",Neutral,0,0.9999740123748779,Main
Yahoo,2024-09-05,Scam since 2020 SPAC mania. Still down -80%,Negative,-1,0.9975372552871704,Main
Yahoo,2024-09-05,Why is that guy “world of” always  commenting? What’s the purpose? Does he think he’s changing people’s mind about the company? Does he have anything to gain? Like why spend so much time commenting on stupid forum… don’t you have a life? It’s multiple times a day! I really don’t get it! Why do people love commenting and getting into stupid arguments over the internet. Just worry about yourself and let people make the investments they want. We got your point don’t worry you don’t like the company. 😂😂,Neutral,0,0.9949679970741272,Main
Yahoo,2024-09-04,I like this Scam company 😁 you guys keep buying 🤣,Neutral,0,0.9760872721672058,Main
Yahoo,2024-09-04,Let&#39;s finish today under $21 🤘 Let&#39;s go boys! Buckle up!,Neutral,0,0.9999527931213379,Main
Yahoo,2024-09-04,"NFL season expected to spur record $35 billion in legal sports wagers

That would mark more than 30% growth over the $26.7 billion Americans wagered over the course of last year’s NFL season.",Positive,1,0.9998315572738647,Main
Yahoo,2024-09-03,🤮🤮🤮🤮🤮,Neutral,0,0.9673532843589783,Main
Yahoo,2024-09-03,"Always, like 100% always it gives everything back on low volume",Neutral,0,0.9974713325500488,Main
Yahoo,2024-09-03,Need new younger talent replace all management replace all old farts that have no vision for the company still $2 pre split,Neutral,0,0.9887756109237671,Main
Yahoo,2024-09-03,"Hard day today for bulls, hold strong😁",Positive,1,1.0,Main
Yahoo,2024-09-02,"If it will get to $25 next two weeks, I&#39;m out from here for good and will take my words back. But 99.99999% it won&#39;t happen.",Neutral,0,0.9988061189651489,Main
Yahoo,2024-08-31,"Open fintel and you will see that there is no growth of holders since 2021, pretty same number. It’s just algos right now.",Neutral,0,0.9998124241828918,Main
Yahoo,2024-08-31,What a rube. . World  has ran his mouth for a year acting like this stock is only supposed to go down.,Neutral,0,0.6783649325370789,Main
Yahoo,2024-08-30,"Stocks don’t just go up nonstop, correction will come soon. I expect back to$15-17 range",Neutral,0,0.9972322583198547,Main
Yahoo,2024-08-30,"Don&#39;t think that I&#39;m stupidly bearish, I&#39;m realistic, becasue I have been here since BFT. In 2021 S&amp;P was 2400-2800, now it&#39;s 5600 and Paysafe is down -80%. It might get to $30 by 2028, but not sooner.",Neutral,0,0.9409792423248291,Main
Yahoo,2024-08-29,Breakout,Neutral,0,0.9915919303894043,Main
Yahoo,2024-08-29,Went private for 4 billion cap in 2017 gives you a great guide for where it can go over next couple of years as rates fall and their balance sheet gets better,Positive,1,0.9997349381446838,Main
Yahoo,2024-08-29,Closing below 22 means nothing. Lowering interest rates and leverage does. RBC put 25 price target on it. Their analysis is much better than any troll here.,Positive,1,0.9999943971633911,Main
Yahoo,2024-08-29,If closing under $22 then it’s done🤮,Neutral,0,0.9999616146087646,Main
Yahoo,2024-08-29,My 80 dollars will come back before 12 EVER happens. New 52 week high today. Trolling sounds pretty silly.,Neutral,0,0.9975820779800415,Main
Yahoo,2024-08-29,30 incoming,Neutral,0,0.9910227060317993,Main
Yahoo,2024-08-29,Go baby Go,Neutral,0,0.9976044297218323,Main
Yahoo,2024-08-29,Trolls can just go away. Stop crying every day of your life. Keep shorting and be quiet. You deserve your losses.,Neutral,0,0.7378385066986084,Main
Yahoo,2024-08-29,Cue the brilliant trolls that shorted this at 12 bucks. Welcome back Jeep:),Neutral,0,0.9982931017875671,Main
Yahoo,2024-08-29,Weak considering multiple good earnings and guidance raise. Pathetic,Negative,-1,0.9800031185150146,Main
Yahoo,2024-08-29,You see the trend? 😁 down…soon…down,Neutral,0,0.9931679964065552,Main
Yahoo,2024-08-28,Still have faith long term. So many stocks trading 20 to 100 times revenue and this not even trades one times revenue. Debt and interest rates will come down and this should trade at least 5 to 8 billion cap,Neutral,0,0.9976382255554199,Main
Yahoo,2024-08-28,"What’s happening, why such huge volume? Buyout? 🤣",Neutral,0,0.5659040808677673,Main
Yahoo,2024-08-28,"This is not going to $22, forget about it. Look at fundamentals, this is maximum that it&#39;s worth.Back to $15 area very soon.",Neutral,0,0.9986660480499268,Main
Yahoo,2024-08-27,Double upppp and away we go,Neutral,0,0.9855027198791504,Main
Yahoo,2024-08-27,BUY rating from World Of Scam. Going to $30 then $50 by EOY.🤣,Positive,1,0.9999363422393799,Main
Yahoo,2024-08-27,Ready for hitting $20 today?,Neutral,0,0.9997666478157043,Main
Yahoo,2024-08-26,Going public at $9B and trading 3 years at $1B . Great company 👍 BUY rating from me.,Positive,1,1.0,Main
Yahoo,2024-08-26,"imagine hitting a new 52 week high and continuing to bear post

paid actors gonna be paid actors",Neutral,0,0.9971575736999512,Main
Yahoo,2024-08-26,We&#39;re still up 37.5% from the gap at $16 that World promised would get filled. He&#39;s a CLOWN.,Neutral,0,0.999964714050293,Main
Yahoo,2024-08-26,🤣 like usually,Neutral,0,0.9987603425979614,Main
Yahoo,2024-08-26,"fellas, looks like we are cooking... 🕺🏾😎",Neutral,0,0.9846929311752319,Main
Yahoo,2024-08-26,Another new 52 week high. Thank you World!,Positive,1,0.9971978664398193,Main
