Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-30,Rumble will thrive and shine....its as inevitable as the democrats are corrupt!With election day less than a week out we can expect to see censorship nearing all time high&#39;s.The talking phase is over....now is the time to WALK THE WALK !!!  Vote accordingly and Buy Rumble stock!,Positive,1,0.9999960660934448,Main
Yahoo,2024-10-29,"screwtube is in purge mode
thank you screwtube and libbys
get in now before it goes crazy",Neutral,0,0.999932050704956,Main
Yahoo,2024-10-29,Man I missed this mornings low to buy more!,Negative,-1,0.8983427882194519,Main
Yahoo,2024-10-29,"6.50 is the new &#34;short hard at&#34; algorithm instruction...but so far, it&#39;s not holding down very long.",Neutral,0,0.9968061447143555,Main
Yahoo,2024-10-29,How does 5M shares get traded yet we are flatlined,Neutral,0,0.9999054670333862,Main
Yahoo,2024-10-29,$20 in 2024,Neutral,0,0.9999488592147827,Main
Yahoo,2024-10-29,A bounce back.It may be breaking the pattern.,Neutral,0,0.5913305282592773,Main
Yahoo,2024-10-29,bought it on the stock,Neutral,0,0.9998119473457336,Main
Yahoo,2024-10-29,Shorties are on a tight timelime....EXIT NOW or else!!,Neutral,0,0.9977680444717407,Main
Yahoo,2024-10-29,Its sad how effective some of these manipulation tatics are...The Finance Duopoly manipulates markets (in coordination with others) so they can accumulate more shares on the resulting dips.You&#39;ll notice the % of Rumble stock owned by the Vanguard and Blackrock duopoly has increased over the past several months.,Positive,1,0.5161129236221313,Main
Yahoo,2024-10-29,"They&#39;re trying to keep it below 6, but it&#39;s not sticking. I put sell orders on all my shares (but over $7/shr), this prevents my shares from being shorted. If it gets anywhere near upper 6&#39;s, I&#39;ll cancel those sells in a heartbeat",Negative,-1,0.6239925622940063,Main
Yahoo,2024-10-29,"As the shorts try and drive down the share price today, I will be adding. Hopefully, we can offset their efforts and they will have to cover. Is there a better (bettor) way to back a company, one you believe is being manipulated?",Neutral,0,0.9412002563476562,Main
Yahoo,2024-10-29,"They cannot pull the curtain back until the coast is clear....largely bc this level of manipulation is unprecendented!Buy and Hold...together, alongside Elon and DJT...Rumble will move on to take MASSIVE CLOUD MARKETSHARE from Google, Microsoft, and Amazon!!!",Neutral,0,0.9909133911132812,Main
Yahoo,2024-10-29,Looks like we will have double the total daily volume in the FIRST HOUR!!,Positive,1,0.9999110698699951,Main
Yahoo,2024-10-29,Just buy and hold....don&#39;t play into the drama....this is a buy and hold kind of trade...trying to time the SPIKE UP is not worth the headaches.Buy and Hold...knowing if DJT is elected these shares will be worth much more 5-10 years down the road. Trading opportunities like this do not come by very often...the PERFECT STORM!!!,Neutral,0,0.695962131023407,Main
Yahoo,2024-10-29,"A full day&#39;s volume in the first 10 mins, on a massive up move.",Neutral,0,0.9999905824661255,Main
Yahoo,2024-10-29,stock asts,Neutral,0,0.9971327781677246,Main
Yahoo,2024-10-29,I mentioned a stock that Trump is involved in they flagged me too,Neutral,0,0.9757222533226013,Main
Yahoo,2024-10-29,9 today? or will that come after ER?,Neutral,0,0.9999765157699585,Main
Yahoo,2024-10-29,"If you are suspected of being a Trump supporter, Yahoo has maliciously and illegally flagged your account.",Negative,-1,0.991758406162262,Main
Yahoo,2024-10-29,7 today.,Neutral,0,0.9997465014457703,Main
Yahoo,2024-10-29,Another massive pps move up... yawn.,Neutral,0,0.99782794713974,Main
Yahoo,2024-10-29,"IYKYR(if you know, you rumble)",Neutral,0,0.9985779523849487,Main
Yahoo,2024-10-29,"Does anyone have detailed info on the number of shorts, days to cover, etc?",Neutral,0,0.9999921321868896,Main
Yahoo,2024-10-29,"I am hoping the squeeze is about to start. I am just sorry I&#39;m out of cash to buy more.A few years ago I&#39;d be asking where is WSB, now I no longer know who the community that fights the Tutes and helps with the squeeze",Neutral,0,0.9946528673171997,Main
Yahoo,2024-10-29,Shoot keeps going up before I can double down buy. Not that I’m complaining.,Neutral,0,0.9122822880744934,Main
Yahoo,2024-10-29,Not bad AH,Neutral,0,0.5157858729362488,Main
Yahoo,2024-10-28,When breakout ?!?🧐,Neutral,0,0.9997076392173767,Main
Yahoo,2024-10-28,Where&#39;s Frumple McTucknutz today?,Neutral,0,0.9999710321426392,Main
Yahoo,2024-10-28,The 3:30 p.m. monkey hammer didn&#39;t work today. A very good sign!,Positive,1,1.0,Main
Yahoo,2024-10-28,I wanna talk to Samson....fly my to to the moon !!,Neutral,0,0.9997541308403015,Main
Yahoo,2024-10-28,Loaning all my shares…….receiving a nice bump every month and encouraging shorts to dig a deeper hole.,Positive,1,1.0,Main
Yahoo,2024-10-28,The Google lawsuit could be absoluetly epic for Rumble!,Neutral,0,0.972780704498291,Main
Yahoo,2024-10-28,Power hour 💪,Neutral,0,0.99885094165802,Main
Yahoo,2024-10-28,"Cloud rev&#39;s gonna get this stock popping at next ER !!!Elon, DJT, Starlink - the possibilities are endless as long as the American people do our part over the next few weeks!",Neutral,0,0.9999445676803589,Main
Yahoo,2024-10-28,"I want to believe in this company, I really do, but a company needs revenue growth and after Rumble IPO it&#39;s been $200 million in losses so far with no growth to show for it.  That tells me management is weak.",Negative,-1,0.9999840259552002,Main
Yahoo,2024-10-28,👍🤪👍  🤣🤣🥂🤣🤣,Neutral,0,0.9673532843589783,Main
Yahoo,2024-10-28,"Does this new company have the prowess to turn itself into a revenue growth story?  So far, no such luck.  Perhaps a shakeup could be in order, or heck show us some growth please!",Positive,1,0.9853552579879761,Main
Yahoo,2024-10-28,Up 14% today what is the reason?,Neutral,0,0.9659439325332642,Main
Yahoo,2024-10-28,The only thing holding this from skyrocketing are the dark web players who short with imaginary shares.,Neutral,0,0.9882047176361084,Main
Yahoo,2024-10-28,"my bet is if this closes above the 200 m/a @ $6.27 w/ this kind of volume, shorts will have to cover. watch the close + vol + green +200 m/a &amp; stochastics only @ 50.",Neutral,0,0.9997245669364929,Main
Yahoo,2024-10-28,I smell some freedom today!,Neutral,0,0.9971889853477478,Main
Yahoo,2024-10-28,"Austin Financial Wealth with its investors the Cheneys, Bushes and Sorus can no longer control the price of this stock despite the action of their dark web allies.",Negative,-1,0.6841139197349548,Main
Yahoo,2024-10-28,Breakout.,Neutral,0,0.9915919303894043,Main
Yahoo,2024-10-28,Update on Cloud Revs at next ER meeting (11/11/24) could be just what the doctor ordered!PATIENCE is the key....keep buying and keep holding....good things coming!,Neutral,0,0.9998910427093506,Main
Yahoo,2024-10-28,I smell shorts cookin😂😂😂😂😂,Neutral,0,0.9973824620246887,Main
Yahoo,2024-10-28,RUMBLE CLOUD is being massively overlooked by investors on both sides of the aisle...and its all very intentional...the short attacks and media campaign against us highlights the fear RUMBLE CLOUD invokes in the tech monoply.Software can always be modifed to re-work the supply chain around a specific obstacle or company.....but he who owns the server and satellites has the TRUE POWER !!!STARLINK + RUMBLE CLOUD = ?????This new alliance hasn&#39;t even gotten started yet and we&#39;re already beginning to CHANGE THE WORLD!,Neutral,0,0.6480162739753723,Main
Yahoo,2024-10-28,Rumble just broke a record for gaming streams last week.  It has three and a half things going for it: -Cloud business is in the early stages of taking off. -Gaming streaming is on a good run -Advertising lawsuit is well on the way to go in favor of Rumble -Half a mark for Trump winning,Positive,1,0.9999878406524658,Main
Yahoo,2024-10-28,Boom💥,Neutral,0,0.9496046304702759,Main
Yahoo,2024-10-28,!! Sky is the limit !!that applies to both Rumble the company and the USA as a whole!Good things happening ya&#39;ll !!!,Neutral,0,0.9998310804367065,Main
Yahoo,2024-10-28,This company is broke af,Neutral,0,0.9999887943267822,Main
Yahoo,2024-10-28,Repetition is the game they play....Same manipulated price action over and over against like a merry go round....they want you thinking you know whats gonna happens before it happens!Then one day soon when this SPIKE&#39;s HARD...a percentage of bulls will sell the price spike expecting a pull back....essentially handing over their shares to the V-Guard monoply!Buy and Hold....were going much much higher!,Neutral,0,0.8372970819473267,Main
Yahoo,2024-10-28,🚀⬆️📈🥊,Neutral,0,0.9673532843589783,Main
Yahoo,2024-10-28,People are probably smart to sell this when it has a little spike then buy again when it drops. I hope it hits $9 so I can get out without losing more money.  End of the year selling to take the loss for taxes gets old.,Neutral,0,0.9503002166748047,Main
Yahoo,2024-10-28,All aboard,Neutral,0,0.9993066787719727,Main
Yahoo,2024-10-28,GREY GOOSE vodka officially endorses the drunk Harris.,Neutral,0,0.9993952512741089,Main
Yahoo,2024-10-28,Cloud Infrastrcuture = POWER !!The left is using the full weight and power of the US FED GOVT to maintain/secure their monopolies over the worlds &#34;Cloud and Internet services&#34; market.That includes having thir partners in BIG FINANCE short any/all meaningful competition....BUT we are too strong....they cannot handle the AMERICA FIRST MOVEMENT......RUMBLE TAKEOVER YA&#39;LL....get your positions today before our incoming MOON SHOT !!,Neutral,0,0.9820916056632996,Main
Yahoo,2024-10-28,"Could be a good week leading up to the US Federal election. Good things finally coming to Rumble. For all you worry warts, the shelf could be a buying opportunity before the takeoff.",Positive,1,0.9999594688415527,Main
Yahoo,2024-10-28,"The &#34;SHELF&#34; is a good thing....indicating the need to expand existing infrastructure to supply growing demand for Rumble&#39;s cloud and internet services.Elons companies (X for example) needs way more than what RUMBLE is currently able to supply....our nation is filled with AMERICA FIRST PATRIOT business owners who are itching to remove BIG TECH OWNED ENTITIES from their business operations....Rumble, Elon, and DJT are going to lead the way on this....exciting times !!",Positive,1,0.9999552965164185,Main
Yahoo,2024-10-28,"Great, just when this is poised to run, the shelf gets approved and could put a dilutive effect on",Neutral,0,0.9537031650543213,Main
Yahoo,2024-10-28,"I watched the Madison Square Garden rally last night on rumble, it was a thing of beauty.",Neutral,0,0.9990124702453613,Main
Yahoo,2024-10-27,can you imagine if elon does a reverse merger with rumble to bring twitter public,Neutral,0,0.9977847933769226,Main
Yahoo,2024-10-27,"In 2024 TRUTH, LOGIC, and COMMON SENSE are on the ballot!  We must protect Free Speech and Open Internet at all cost....if we lose free speech we will live in a world where our new reality will be whatever lies BIG GOVT and BIG MEDIA decide to conjure up and push unto us!  We got a small taste of this in 2020...don&#39;t be a sheep...invest in companies like Rumble and you can be part of the solution!!",Neutral,0,0.9179447889328003,Main
Yahoo,2024-10-25,"Its geat news....just buy, hold, be patient...exciting times incoming!The next 12 months of this ride is going to be much much better than the last 12 !!!",Positive,1,1.0,Main
Yahoo,2024-10-25,Being up 3%+ at close is a BIG DEAL!!!  Go RUMBLE...,Neutral,0,0.9985730648040771,Main
Yahoo,2024-10-25,DJT is up 11%.  I believe a lot of people are confident DJT will win.,Positive,1,0.9999997615814209,Main
Yahoo,2024-10-25,Somebody really likes the $5.70&#39;s,Neutral,0,0.999922513961792,Main
Yahoo,2024-10-25,The PURGING OF THE SHORTS is going to be MARVELOUS !!,Neutral,0,0.6857134103775024,Main
Yahoo,2024-10-25,The cloud infrastructure will be RUMBLES secret sauce....and that&#39;s why they target us so badly.....software can always be modified to guide markets around certain companies and/or products......But the right combination of servers/infrastracture/satelites/technology = POWER.,Neutral,0,0.9996670484542847,Main
Yahoo,2024-10-25,If Donald Trump wins the election in two weeks.  I feel that Rumble that we&#39;ll safely say that $5.00 price was held and will become the low for which it&#39;ll build upon.  I can see $10+ in 1-years time.  Rumble has survived the worst of the growing pains.,Negative,-1,0.9999749660491943,Main
Yahoo,2024-10-25,Quite the tug of war going on today. I sincerely hope the shorts get the short end of the stick.,Neutral,0,0.999853253364563,Main
Yahoo,2024-10-25,"Bought 22,000 shares. I believe",Neutral,0,0.9879512190818787,Main
Yahoo,2024-10-25,Nice vol spike at $5.75,Positive,1,0.9998668432235718,Main
Yahoo,2024-10-25,Somebody thinks $5.80 is a good entry point and they are willing to load up at that price.,Neutral,0,0.9973535537719727,Main
Yahoo,2024-10-25,The true flip will occur when markets when are distracted and looking elsewhere....Which is very convenient timing for us...with elections around the corner and all.Rumble Cloud is going to BUST the shorties up....so exciting...Mckinsey consulting forecast the Cloud/Internet Services market will be in excess of $3 Trillion by year 2030.,Neutral,0,0.9940556287765503,Main
Yahoo,2024-10-25,FINALLY …..THE BEST FOR LAST ….ALWAYS !!,Positive,1,0.999994158744812,Main
Yahoo,2024-10-25,Watching the action of RUM over the last week makes me think there is some big announcement coming soon.Somebody is trying their best to keep the price down but they are unable to. Hang tight and we will see nice gains soon. JMHO,Positive,1,0.9687550663948059,Main
Yahoo,2024-10-25,Support X and Rumble....be part of the incoming tech revolution!Free speech is the first ammendment for a reason....we must protect it!Elon+DJT+TRUTH+RUMBLE = Good things are starting to happen....its all very bullish for Rumble!,Positive,1,0.9999886751174927,Main
Yahoo,2024-10-25,"Kamala&#39;s policy and promise to pay for the  S   E    X   change operations of illegal migrants is essentially a commitment to PRINT MORE USD bc that is what will be required to pay for all of it....and that means more inflation and the continued devaluation of our currency!Is the world going to continue to rely on the USD (as reserve currency) knowing that the folks in charge of the PRINTING PRESS are this willing to abuse their power offering free food, housing, health care to all of the worlds homeless.....",Neutral,0,0.9929912090301514,Main
Yahoo,2024-10-25,"1 in every 5 illegals who entered under Biden and Harris is on at least one form of GOVT AID.Biden and Harris continue with money printing....but rather than give money to Americans (like DJT did with covid stimulus).....Harris and Biden are handing your tax dollars to Iran, Illegal Migrants, Ukraine, defense contractors....Literally everyone but the US TAXPAYER get free money under Biden and Harris!",Neutral,0,0.9999016523361206,Main
Yahoo,2024-10-25,Remember this when you head to the polls to cast your vote.....For all law-abiding patriotic Americans the choice of who to vote for should be very simple. Either vote for the former Prosecutor &amp; Attorney General or vote for the lying traitorous 34x Convicted Felon.,Neutral,0,0.9999680519104004,Main
Yahoo,2024-10-25,Rumble and many other companies have been victimized by the corrupt tech monopoly.  Our Google lawsuit will be legendary and if successfull will have a major impact on overall tech markets moving forward!Big Tech+Big Govt+Big Finance = the death of libertyBe on the RIGHT side of history this November....support companies like X and RUMBLE CLOUD...you can be part of the solution!,Negative,-1,0.8397794365882874,Main
Yahoo,2024-10-24,take a long nap,Neutral,0,0.9719469547271729,Main
Yahoo,2024-10-24,Rumble Cloud folks...its going to be bigger than Rumble streaming!,Neutral,0,0.9948416352272034,Main
Yahoo,2024-10-24,Legit FLATLINE,Neutral,0,0.9983958601951599,Main
Yahoo,2024-10-24,The Kamala Coll@pse is real !!,Neutral,0,0.9998699426651001,Main
Yahoo,2024-10-31,Harris and the Cheyney family.....campainging together.....one big happy family!who wouldve thought!!!,Neutral,0,0.9994505047798157,Main
Yahoo,2024-10-24,"Robert, take a nap.",Neutral,0,0.9958248138427734,Main
Yahoo,2024-10-24,TIME is on OUR SIDE !!!These illogical shorting schemes will so give way to buying pressue as Kamala continues to hemmorage support across every meaningful demographicSkyrocketing GOLD PRICES highlights global fears of what the democratic party will do in the coming weeks.,Negative,-1,0.9869199991226196,Main
Yahoo,2024-10-31,The left is desperate and in total panic!!Biden or Harris....dont matter....the people choose DJT over these fake news actors.The more Harris talks the more she is exposed...the less people like her....even RFK JR and former Vice Chair of the Democratic Party Tulsi Gabbard have dtiched the party in favor or DJT!!,Neutral,0,0.9999693632125854,Main
Yahoo,2024-10-24,"As true today as it was yesterday and will be tomorrow....You can defend the Constitution and be a patriot;or,You can defend the lying convicted felon Donald Trump and be a traitor.",Neutral,0,0.7884061336517334,Main
Yahoo,2024-10-24,Why are we down here again……,Negative,-1,0.9021264910697937,Main
Yahoo,2024-10-24,The good news...its not too late....FREE SPEECH is needed now more than ever!Help send a real message to the establishment....exit big tech censorship platforms in favor of smaller pro-speech platforms like Rumble!,Positive,1,0.9878799319267273,Main
Yahoo,2024-10-24,"Roughly 5% of the entire country of Haiti has been flown into the USA and placed into various US cities.Directly under our noses....flown here in the dark of night, with little to no vetting, and placed into our neighborhoods (where they live for free) and onto the US Welfare system....and its all paid for by the US taxpayer!Its UNSUSTAINBLE and at this rate collapse is inevitable...Gold continues to skyrocket bc market fear a complete and total collapse!",Negative,-1,0.9978602528572083,Main
Yahoo,2024-10-24,Yahoo censoring.....again!,Neutral,0,0.9990782737731934,Main
Yahoo,2024-10-24,"The side running the canidate with zero votes who didn&#39;t even participate in the primary is calling the other side a threat to democracy.  The same folks who orchestrated a pandemic, the Iraq/Aghan war, the Ukraine war, opened up your border to criminals, and printing USD so they can put tens of millions of illegals on the US WELFARE SYSTEM are calling the other side dangerous!",Negative,-1,0.9570667743682861,Main
Yahoo,2024-10-24,Who’s running the country now? It’ll be the same organization if KHarris and Tampons in boy’s bathrooms Timmy ?win?…….or are installed.,Neutral,0,0.9999830722808838,Main
Yahoo,2024-10-24,"Why do moderators routinely reject posts from conservatives, that are well within the guidelines? That&#39;s a rhetorical question, as it has been well established that Yahoo are radical-socialist-extremists, contributing to the destruction of America.",Neutral,0,0.9850969910621643,Main
Yahoo,2024-10-24,"Yesterday there was a huge runup in the premarket. At 930 open... there was some large-block selling that put the kabosh on the upward pressure. Yesterdays 5.6 mil volume was 5x normal volume.. Most recent Short Interest (9/30) shows 14.7 mil short, a 1 mil share increase from the prior report (9/13). With the upcoming election, and ER approaching... I think the upward pressure is building and it will be difficult to keep a lid on this stock. I follow Rumble &amp; Chris Pavlovski on Twitter, and I&#39;ve seen nothing but positive reports over the past quarter. They&#39;re successfully executing on multiple fronts, and continually reporting upgrades and enhancements to the UI. Considering the increased censorship and suppression of conservative views on established Big Tech, I see the migration from those platforms to Rumble continuing. As a Rumble user, I noticed multiple ad intrusions while watching my favorite content. Despite my cheapness, I decided to become a subscriber to Rumble Premium... relatively inexpensive, and for me, well worth it to be able to stream my favorites without having to stop every few minutes and skip ads. I don&#39;t think an investment in Rumble is a slam-dunk, but I think they&#39;re moving in the right direction and I&#39;m happy holding on to my investment and adding on weakness.",Positive,1,0.9941526055335999,Main
Yahoo,2024-10-24,A Trump victory and this stock rocket s to da moon. I’m loading up!,Positive,1,0.9972746968269348,Main
Yahoo,2024-10-24,Is it possible that TruthSocial and Rumble can join together as one company? Am I on the right track with this?,Neutral,0,0.8868458867073059,Main
Yahoo,2024-10-24,"$Rumble (RUM.US)$ Despite optimism around Trump-related stocks, $RUM fell over 4% on Oct 23, contrasting $PHUN Phunware’s 21% surge. But is this just a shakeout before a rebound?•Technical Factors:Price dropped after early gains, finding support around $5.53. Key indicators suggest this may be a tactical move to clear out weak hands.•What to Watch:Volume dropped during the sell-off, hinting this isn’t panic selling. Support is holding, and MACD signals weakening bearish momentum.•2024 Election Impact:With Trump and free speech back in the spotlight, platforms like Rumble are set to gain from increased user attention. This dip could be a buying opportunity.If $RUM gets back above $6 again with volume, expect a strong rally.",Positive,1,0.9923231601715088,Main
Yahoo,2024-10-24,DJT up 200% in one month. RUM up 10% in one month. DJT runs on RUM&#39;s cloud. What gives?,Neutral,0,0.9999816417694092,Main
Yahoo,2024-10-23,"The more people learn about what Google, Meta, Microsoft, Big Govt, (and others) have been up to the more likely people will be to ditch BIG TECH in favor of products/services like Elons STARLINK and Rumbles RUMBLE CLOUD !!",Neutral,0,0.9997476935386658,Main
Yahoo,2024-10-23,Desperate shorts will soon be faced with reality as 300 Million plus Americans help to validate what we already know.This time we will build an exit ramp to remove our nation from the grasp/claws of the Tech Monopoly.,Neutral,0,0.9880079030990601,Main
Yahoo,2024-10-23,"YAHOO CENSOR ALGO&#39;s upticking into action!BUY, HOLD, don&#39;t play their game....just buy and hold!You&#39;ll notice the % of shares owned by V-GUARD has increased over the past several months...just an observation.",Neutral,0,0.6720439791679382,Main
Yahoo,2024-10-24,#47,Neutral,0,0.9845444560050964,Main
Yahoo,2024-10-23,I just buy and hold....sit back and watch in amazment.....FREE MARKETS do not behave like the US stock market....buy and hold is all you can do...they&#39;ve buried themselves on this one....TIME is on our side!!,Neutral,0,0.9977157115936279,Main
Yahoo,2024-10-23,What,Neutral,0,0.9973495006561279,Main
Yahoo,2024-10-23,The shorts will burn soon enough,Neutral,0,0.9986650943756104,Main
Yahoo,2024-10-23,Just buy and hold...now is the time to ACCUMULATE !!,Positive,1,0.7545235753059387,Main
Yahoo,2024-10-23,I want to thank the black and Latino community for trumps victory.,Positive,1,0.8755512237548828,Main
Yahoo,2024-10-23,Was up 15% pre,Positive,1,0.9649190902709961,Main
Yahoo,2024-10-23,Communists have no place on this board.,Neutral,0,0.9999310970306396,Main
Yahoo,2024-10-23,Mute Cat,Neutral,0,0.9647904634475708,Main
Yahoo,2024-10-23,Not getting any of my shares. Sell order in at 100 bucks.,Neutral,0,0.9991006851196289,Main
Yahoo,2024-10-23,For all law-abiding patriotic Americans the choice of who to vote for should be very simple. Either vote for the former Prosecutor &amp; Attorney General or vote for the lying 34x Convicted Felon.,Neutral,0,0.9999634027481079,Main
Yahoo,2024-10-23,Keep on buying. I&#39;m no where near able to prognosticator where this ends today.But even I can see these prices are too low!!!,Negative,-1,0.822883665561676,Main
Yahoo,2024-10-23,ill jump in at 5.75 : This is the 9:30 am selloff. Then it will go up,Neutral,0,0.9996299743652344,Main
Yahoo,2024-10-23,Robert. Thank you for being a pro American values person. We must save our country.,Neutral,0,0.9536451697349548,Main
Yahoo,2024-10-23,"Shorts &amp; manipulators need to keep this below 6.24 here the 200 m/a or they will have to cover &amp; a reminder short interest is 20%, huge.",Neutral,0,0.9948285222053528,Main
Yahoo,2024-10-23,"Market makers are in panic mode as they begin to realize their precious and corrupt tech monopoly is at risk!This stock is way underavalued with ROI potential that is off the charts!  The relentless shorting is a clear indication into just how badly the market makers fear RUMBLE CLOUD !!Musk and DJT understand the immediate need for more competition in the tech sector...the pathway for companies like Rumble will be laid down quickly....Be patient, be logical, and do your part...good days ahead!!!",Negative,-1,0.5242431163787842,Main
Yahoo,2024-10-23,"Wow, wow, look at the pre-market...could be another green day. Rumble best days are arriving/coming.",Neutral,0,0.9999854564666748,Main
Yahoo,2024-10-23,"I don&#39;t even think about selling until we&#39;ve seen multiple stocks splits with share price is well over $20!!Do your part people...its on us, WE THE PEOPLE, to secure free speech and open internet for all future generations!Rumble is on the right side of this issue....invest today!",Neutral,0,0.9987659454345703,Main
Yahoo,2024-10-23,I share an entirely different perspective and view point from Bucky down below:I&#39;m extremely bullish on the next ER and suspect we have some very good news lingering below the surface as it relates to the recent roll out of Rumble Cloud!What comes next is the BURNING OF THE SHORTS.....once a solid forecast is released on CLOUD REVENUES we will catapult to much higher price levels....thats when these short schemes stop working!,Positive,1,1.0,Main
Yahoo,2024-10-23,"YouTube/Google please keep purging the truth tellers

thank you",Neutral,0,0.9882886409759521,Main
Yahoo,2024-10-23,2024 3rd Q ER will disappoint most. Still long and bullish.,Positive,1,0.9868430495262146,Main
Yahoo,2024-10-23,"The shorts will be unburdened of their investment in the passage of time, holistically speaking.",Neutral,0,0.9999265670776367,Main
Yahoo,2024-10-23,RUM-BULL,Neutral,0,0.995394766330719,Main
Yahoo,2024-10-23,"Truth Social, X &amp; Rumble = the future is free speech platforms!",Neutral,0,0.999626636505127,Main
Yahoo,2024-10-24,"As true today as it was yesterday and will be tomorrow....You can defend the Constitution and be a patriot;or,You can defend the lying convicted felon Donald Trump and be a traitor.",Neutral,0,0.7884061336517334,Main
