Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-24,For everyone claiming ridiculous $100 or more per share… I would love to sell you mine at half that. Give me $50 per share and let’s find a way to make it happen.,Neutral,0,0.9994351267814636,Main
Yahoo,2024-10-23,just posted a link on twits on Scintilla...WMT. We are obviously involved at some level.,Neutral,0,0.9999412298202515,Main
Yahoo,2024-10-23,stock was overbought on a daily and predictability was capped right at the rising wedge (pendant). walked down on minimal shares....and the buyer then magically reappears &#34;hoping&#34; they will find sellers over the next few weeks and months. LOL. If this is just the shorts then they will fail in getting any &#34;real sellers&#34; but might be able to &#34;suppress&#34; the share price for a little bit longer assuming Mgt issues not much news or additional progress on the Nov CC.  I find it almost comical that the &#34;shorts&#34; are in this predicament! GLTA ...you know what to do if they full court press then into the ER or afterwards... Great things are coming down the pipeline!,Neutral,0,0.5375763773918152,Main
Yahoo,2024-10-22,"tick tock, tick tock.....time keep ticking away...you the &#34;buyer&#34; waited all day today for sellers to show up and there are none.... you are going to have to raise your bid prices! LOL Earnings call for third quarter is usually early Nov giving you two weeks to try and get shares. Will it be a blow out quarter? I have no idea, but it should be better than the 2nd quarter.",Positive,1,0.9918223023414612,Main
Yahoo,2024-10-22,"With all this great news, for years now, why is nobody buying.",Positive,1,0.9998618364334106,Main
Yahoo,2024-10-22,"so which large Neutraceutical company just signed a contract? Amway, Herbalife, Natures Sunshine, Nestle, International Fragrances....etc. Might actually be a nice base hit of a seven figure contract....especially if the company does billions in sales.",Positive,1,0.8842695355415344,Main
Yahoo,2024-10-22,85% of the shares are tightly held. zero real sellers and multiple catalysts are now much closer to fruition in the next 12 months. If you were a hedge fund on the sideline and had at least a two to three year time horizon you would be adding now. IMHO,Neutral,0,0.9296022653579712,Main
Yahoo,2024-10-22,"The fact that they didn&#39;t name the company in today&#39;s announcement tells me that there are high levels of security and confidentiality with it. For a long time here, people have mocked that and used it as an excuse for the stock performance, which we now know had nothing to do with what was really going on in our currency. &#34;If they would only name names&#34;, remember that? Well, we&#39;ve had quite a few names since and most of them giants.  The highest levels of security and trust that we have for our customers is a big asset.  Huge!  Lots of people around this didn&#39;t like that back then or they didn&#39;t understand it.  They wanted to believe something else.  However, this trust is paramount.  In addition to all the other things, we are definitely a security company too.  Anticounterfeiting and theft and fraud protection are areas we know about.  There are going to be a lot more.",Neutral,0,0.7133713364601135,Main
Yahoo,2024-10-22,At 9:40am we have 10k traded. That&#39;s HUGE! And very bullish.,Positive,1,1.0,Main
Yahoo,2024-10-22,"Anyone else think it odd that the stock climbed into this news release. Obviously, great news but not earth shattering.  So my question it seems the shorts (those controlling the price) know they are living on a razors edge, and even cover into news as released today.  Can you imagine what they would BE forced to do, into something shattering?",Neutral,0,0.9006213545799255,Main
Yahoo,2024-10-22,"WSJ article today &#34;Plastic Recycling&#39;s Wasted Opportunity&#34; (P.A11). The article says that 16.9% of plastic is incinerated and 70% went to landfills. So basically &#34;recycling&#34; in the US is a scam (my summery). Among other reasons the article points to are the costs of sorting and cleaning and in the &#34;what you can do&#34; section explains how people can help sort the better use plastics by looking at the number on the plastic. What?? It all goes into the same bin, what would that do?? And no body is going to look at the numbers anyway. Of course no real solution is talked about, like a modern sorting machine that, aided by invisible water marks, could quickly and cheaply sort plastic and garbage with 95% accuracy. If something like that existed, and the general public was aware of it, it could literally solve the problem. Hiding in plain sight...Incredible.",Neutral,0,0.9995792508125305,Main
Yahoo,2024-10-21,Riley f)$ng told you that WMT was doing their thing to bring everyone else (experienced that before and understand it well) and at the same time they unleashed their easiest to do business with way and incentivized all our partners.  Duh!   Buckle up for vertical.  Nobody can stop this.,Neutral,0,0.917380690574646,Main
Yahoo,2024-10-21,Up another $1.60 after hours Finally after 2 yrs above my average purchase price,Positive,1,0.882919430732727,Main
Yahoo,2024-10-21,"So, interesting that Schwab unrestricted my buying online for DMRC today. Spoke to the same manager to see if he could now explain what happened and how it was resolved. He got back to me after looking into it and said that there was not much he could disclose except he said that Schwab was in contact with other brokerage firms regarding fraudulent activity &#34;much like banks communicate with each other to insure the integrity of all accounts&#34;. He could not even explain why they feel now everything is all good. I just feel like they are losing control of the manipulation process.",Neutral,0,0.9864718914031982,Main
Yahoo,2024-10-21,"At what point do the broker-dealers holding the bag on all those kited failed-to-delivers make margin calls?Or, are they related to the entities that failed to deliver?Incredible that this level of theft goes on in broad daylight!",Negative,-1,0.7359207272529602,Main
Yahoo,2024-10-21,I will say that was close enough to &#34;pinned&#34; for me!,Neutral,0,0.9995970129966736,Main
Yahoo,2024-10-21,"i think we might get more clarity in early Nov regarding WMT expanding the contract that mentioned, software, multi-signal nodes, and pushing the rest of the national brands to adopt. Even though the watermarks are being given away for free they still have to be &#34;activated&#34; and like Meta and other Tech companies&#39; early days they were valued based upon &#34;the number of users&#34; and monetized later. Now I don&#39;t expect the same thing to happen here but there is zero reason why the market cap should be this artificially low...except for the trapped shorts stating -no numbers .....which is no longer true. Personally, I would like the Nov CC to mention how many countries they are in discussions with per capita and more details on the WMT relationship expanding.... especially given the new Sams club concept.",Neutral,0,0.9997021555900574,Main
Yahoo,2024-10-21,Nice movement,Positive,1,0.9990076422691345,Main
Yahoo,2024-10-21,The OI in the Dec 30 calls keeps growing.  Hope they know something!  It&#39;ll be wonderful if this breaks the gangster&#39;s chains before the end of the year and we have free sailing through seas of prosperity to follow for generations to come!  This has to break sometime.  They can&#39;t stop this and that prosperity coming is now a given.,Positive,1,0.9942711591720581,Main
Yahoo,2024-10-20,"For AI, we are the only thing that exists in the known world that can tell you for sure what you want and need to know, and already with years of trust and reliability that seals it all, and also is what you have to have to keep track of it all. There&#39;s nothing like this anywhere and it&#39;s next to impossible that anyone could come up with something to take its place. IMO it is impossible. Now, who the ____ (rhymes with truck and stuck) is on the other side of all this from us? Who exactly is the enemy of Digimarc... and us?",Negative,-1,0.7837550640106201,Main
Yahoo,2024-10-19,"Digimarc has added audio to the C2PA credentials. Voices, songs and audio at large created by AI can be detected and verified. So we now cover images, video and audio files open source through the C2PA extension. Seems important to me! Nobody on this planet has anything anywhere close to this technological capability and at this time where it&#39;s needed. This looks like another big moat for us in AI. BTW, what is the value now of our business and position in AI to this world?",Neutral,0,0.8669998645782471,Main
Yahoo,2024-10-18,My Schwab account shows 50% margin for DMRC.,Neutral,0,0.9999959468841553,Main
Yahoo,2024-10-18,"Schwab...now has the maintenance requirement set at 100%, usually with margin accounts stocks are at 30%. ...hmmm... expect a bear raid? If they were covering it should be going lower. My God anyone that buys this stock on margin has to be insane!",Neutral,0,0.936217725276947,Main
Yahoo,2024-10-18,"What do you suppose the true short ratio-days to cover is now?  The real short is most definitely larger than reported and it looks like we have change where they are not inflating the volume as they did.  I&#39;m sure it&#39;s still going on, just not as much.  How many shares actually change hands each day?  There&#39;s 60% institutional ownership and 86% of the float, 30% insiders not counting all the employees and those of us who don&#39;t file or show up in anything reported is at least 20%.  I think that could be quite a bit more.  We&#39;re all holding tight.  The stock &#34;trading&#34; and pricing is not a reflection of normal market forces, it&#39;s the will of a powerful and controlling force here.  We know that.  In the meantime, the true value of our enterprise is exponentially more and is rising by the day.  So what is the actual short ratio of this powder keg and who is it exactly on the other side of all this?  The ONLY thing they have gotten for their money and all their efforts is time.  The true bill for that hasn&#39;t come in yet.  All we&#39;re watching in this daily stock grind is them doing their thing to avoid paying that bill.  How much longer can they keep doing that?  The numbers don&#39;t lie and the numbers we can here see tell an undeniable story.  The numbers we can&#39;t see are almost certainly going to explosively boost that.  Are we setting up for something in that regard here and now?  I think the only hope our enemies have left is Armageddon and surviving us in their shelters.  MOAB?",Neutral,0,0.9992173910140991,Main
Yahoo,2024-10-18,see twits for link on Sam&#39;s AI checkout....,Neutral,0,0.9999499320983887,Main
Yahoo,2024-10-18,German group Rewe now applying watermarks to its private labels. see twits for links...according to a employee of Wurth Espana,Neutral,0,0.9999896287918091,Main
Yahoo,2024-10-17,"comical! that contraction in volume on certain days. zero liquidity in this and zero real sellers. die-hard longs only left and shorts hoping for sellers. How long will this last? the standoff....my take is until big news hits the wires and even then, I expect a &#34;full defense&#34; from shorts. Shortie will not cover until the company gets too breakeven and announces big contracts. It is really that simple. Is it fair? probably not but I have stopped watching and have large bids ready. I plan on adding another mid four figures to my already large pile! ty! shortie for capping the share price move higher!",Neutral,0,0.8877263069152832,Main
Yahoo,2024-10-16,"Why do you suppose Citadel and KG would rather pay fines than submit their activity and positions as required to the CAT system? They&#39;re still not filing. We the public will not be shown this data (in anonymized form??) till late next summer if they stick to their statements, but it looks like any data from Citadel will be absent. Is anyone else defying the new rules? Hopefully we get change coming and there needs to be a restoration of the uptick rule and a complete ban on naked shorting for everyone, as well as existing law being enforced including the prohibited use of computer program trading technology to manipulate prices. I know of a few people in the public eye who are behind cleaning up all of this who will likely serve in the new guard if they get the chance. Is Wall Street nervous? Everything at the top keeps going up while everything below does what we see. How big are the stakes over this potential power shift? Have they ever been bigger? See the giant financial firms&#39; earnings this week, mostly off their &#34;trading&#34;? Where does all that money really come from? Desperate people do desperate things. Those with power trying to hang on can be particularly dangerous. It seems business as usual for the moment, but how long will that last? HODL!",Neutral,0,0.979564368724823,Main
Yahoo,2024-10-16,listen to the packaging world interview on twits... ymb blocking everything.,Neutral,0,0.9999053478240967,Main
Yahoo,2024-10-16,Someone really believes in those Dec 30 calls. Hope they are right!,Neutral,0,0.9988117218017578,Main
Yahoo,2024-10-15,Digi trades 30. Cue the all day mkt meltdown.,Neutral,0,0.9999935626983643,Main
Yahoo,2024-10-14,"PS to my comment below:Check out the WMT website for Inspire, Luminate (now Scintilla), etcWMT has promoted and integrated so much of DMRC&#39;s tech, I think they&#39;ve reached a point where it&#39;s almost impossible for them to get rid of it.In other words, the next WMT contract w/DMRC won&#39;t be for only $3mm or $7mm or whatever. Or, there may be profit sharing of WMT&#39;s revs from sales of the system to its customers. IDK",Neutral,0,0.9207257628440857,Main
Yahoo,2024-10-14,someone on the bid...Friday and this morning....still early...,Neutral,0,0.9998000264167786,Main
Yahoo,2024-10-14,"when you have the time. listen to the following...look it up:  The CPGGUYS are joined in this episode by Mark Hardy, SVP of Walmart Data Ventures. WDV recently announced the impending renaming of the Walmart Luminate platform to Scintilla. Data is the most valuable commodity today to build consumer trust and loyalty. Take business growth, with targeted consumer profiles and preferences, personalization is actually possible anchored on data",Positive,1,0.986539900302887,Main
Yahoo,2024-10-12,I see Riley&#39;s LinkedIn post and I think of PCT at a billion and a half value and know what we have makes that look like dog food.  Recycling alone is worth what?  And it&#39;s far from the biggest thing we have.  How many big things do we have?  Gargantuan things?  Are the gangster shorts starting their death march?,Neutral,0,0.9999480247497559,Main
Yahoo,2024-10-11,"I think we can all assume from the outset and through much of the time this hidden gangster big short has been operating here, they thought they could bully us a be gone with their loot and destruction long ago.  I can&#39;t imagine they had any idea we would be as strong and resilient as we&#39;ve been.  I bet they thought it was going to be easy money, like most of these situations.  Are we getting close to their walls caving in?  I certainly hope so and we have the goods in spades for that.  However, viscous trapped animals will try anything to get away, including biting off their leg along with whatever else to escape.  What exactly do we have here?  We saw what they just did with the reported short to press and hold, but that&#39;s nothing compared to what they might do when full desperation kicks in.  Do they have any cards left to play?  Be ready to HODL and strap in tight.  Sooner or later we are going to see that show and it&#39;s looking near.  Hopefully they don&#39;t have anything left except a whimper.  We&#39;ll see.",Neutral,0,0.9223349690437317,Main
Yahoo,2024-10-11,"See the TD Bank money laundering news?  They are also being sued for stock manipulation.  Are any of these criminal enterprises that TD was washing money for engaged in this manipulation racket?  Do we have organized crime on Wall Street?  We definitely know the answer to that.  The wheels of justice move slowly, but it looks like we could be headed for the whole lid being blown off all of this.",Negative,-1,0.9180741906166077,Main
Yahoo,2024-10-11,"Well, the latest update, coming from a Schwab manager, is that this potential &#34;fraudulent manipulation attempt in DMRC&#34; was specific to my account. I have a sizable position. So my account is still being investigated and I can not place on-line orders, I have to call in. I have no idea what all of this means and they would not be more specific. Wish I had more clarity, but that&#39;s all I got.",Neutral,0,0.9998999834060669,Main
Yahoo,2024-10-11,"Hey slee, were you towing lines for anyone who might at some point be sweating, however far down that web as that might be?",Neutral,0,0.9921649694442749,Main
Yahoo,2024-10-10,"About 2:00pm EST I tried to buy some DMRC online and even though I had the money, was told electronically that I had to call a broker to place the trade. When I called and asked the broker why I had to call, he specifically said, after he looked into why, &#34;Trading in the stock is being investigated&#34;. Tick tock shorty.",Neutral,0,0.9996907711029053,Main
Yahoo,2024-10-10,FINRA CHARGES CITADEL SECURITIES FOR FAILING TO REPORT TENS OF BILLIONS OF EQUITY AND OPTION ORDER EVENTS TO THE CONSOLIDATED AUDIT TRAIL (CAT). The fine? $1.4 mil.  Last year they got fined $7 mil for five years of mismarked orders.  Things like short sales marked as long sales and other manipulative tactics.  So now they are failing to report to CAT and get a parking ticket as punishment.  Is there any doubt that FINRA and the SEC are captured and beholden to the big money on Wall St?  What do we the people see?  For sure nobody is protecting us.  How did we get here?  The corruption is blatant and in our face.  They can&#39;t hide it anymore and it looks like they are not even trying.  Our former protectors are now the Pretorian guard for the elites and their criminal enterprises.  This example we have in DMRC is the poster child for this reality.  HODL!  They can&#39;t stop what&#39;s coming.,Negative,-1,0.5460966229438782,Main
Yahoo,2024-10-10,"The notion that the gangsters cover and buy shares to use later in attacks just got proven.  Again.  That Goldman Sachs position that was used to push the stock down from the highs earlier in the year is another undeniable example.  What is the true scope and power of this war machine against us?  Seeing that yesterday made my blood boil.  We&#39;re in a state of pure lawlessness and it&#39;s the elites and their surrogates who are the true gangsters and criminals against the people.  I&#39;m believing that story more every day about Goldman getting rebuffed and then turning their guns on us, at least being part of this blob that&#39;s been sitting on us.  The biggest question now for sure is, who are they and why do they have it in for DMRC?  IMO this definitely goes way beyond them just trying to make money on their big short.  What other reasons are behind all this?",Neutral,0,0.9947860240936279,Main
Yahoo,2024-10-10,"Sounded to me like a year from now, we might sign some deals, and then generate real income about nine months from that. A long time to wait. Range bound until then. Shorts have little effects on this",Neutral,0,0.9109300374984741,Main
Yahoo,2024-10-10,"That Mondelez announcement seemed important. Most analysts (to the extent there are any looking at DMRC) haven&#39;t noted that a big revenue driver will be the recycled pure PET (plastic containers for food and beverages). So, DMRC will be paid for recycling and sorting and then paid again for selling PET back to the CPG&#39;s..I&#39;ve seen estimates as high as $1,600 per ton. And, another report said 31mm tons of PET are used worldwide. So, let&#39;s say 1mm tons at $1,000 per, that&#39;s a ton of money (Get it? A ton!) Obviously, as with all things DMRC, details to come. And, those numbers could be way off. Still it&#39;s bullish.",Neutral,0,0.9913845062255859,Main
Yahoo,2024-10-10,"If in ANY WAY shape or form by Digimarcing your stuff and connecting to all this you then said to someone like say, Google, we don&#39;t need you anymore, would you understand this better?  

We definitely have a machine of financial warfare here that&#39;s been engaged all this time against us.  Who all are that machine?",Neutral,0,0.999580442905426,Main
Yahoo,2024-10-09,"I hope you guys understand and appreciate what a stunning thing this is we&#39;re seeing, at least as far as the reported short. For three + months we&#39;ve seen gradual, but steady decrease in the official short interest. Then all of a sudden, all of that and some more gone quickly. Look at all the news and new developments we&#39;ve had over that span. We see their press down at the end of the month and quarter for sure. They had to shuffle chairs on their deck and short into the mkt to do it. Did any move across the water too? That we can&#39;t see, but what we can clearly see is that they manufactured the drop themselves. No doubt about that, That&#39;s been the case all along and for years. Nobody here knows anything about the size, scope and power of this monster criminal sitting on top of us, or at least no one who&#39;s willing to speak up, but we know they are there and we know they are huge. You can&#39;t deny it or blame or scapegoat anything else. We&#39;re living through massive history here on so many levels. Someone and something truly awful and evil with all the power to do these things, and I suppose more, sits hidden and free to do this (for now) on the other side of us. Who are they? Who let this happen? They can&#39;t stop Walmart and all the others. All that we have now. Who and what exactly are we surviving? We&#39;re going to find out. For now truly understand it and have nothing to keep you from HODLing! they&#39;ve for sure shown us that that have no intention to stopping fighting us.",Neutral,0,0.9951518774032593,Main
Yahoo,2024-10-09,Listed short + 183k!  What does that tell us about the game being played?  You know the real number including everything has to be much larger.  Do the developments support a case for increasing the short?  Desperate people do desperate things.  What are they going to do with all that&#39;s coming?  This is a crime scene!,Neutral,0,0.9998934268951416,Main
Yahoo,2024-10-09,Remember the official short interest reported number is unreliable.  The foreign holdings exemption is real.  We have no way of knowing if the covered number so far was just positions moved offshore.  It sure looks like that&#39;s the case here and you can&#39;t account for a million shares covered in anything we can see.  Certainly not institutional change in ownership.  Every trick and scam in the book has been used here.  Is being used here.  All they&#39;ve done is bought time.  It seems we&#39;re coming up on critical times and hopefully the end of their rope.  Desperate people do desperate things.  What are we in for as this closes in?  HODL and be ready for anything!  Here comes another storm.,Neutral,0,0.9999570846557617,Main
Yahoo,2024-10-09,see twits Mondelez now on board? ....podcast,Neutral,0,0.9999420642852783,Main
Yahoo,2024-10-09,see twits...a nice link to next week webinar in the EU on DPP and watermarks. no one from digimarc is speaking so it is good to see Pranav speaking from Alliance to End Plastic Waste--which for the ill informed have multiple projects going on worldwide using a variety of tech but now they are promoting our solution.,Positive,1,0.9988304972648621,Main
Yahoo,2024-10-08,The stock price kept in check today?  Everyday?  Big news today?  It&#39;s just like evrythng else we&#39;ve seen all along.  They keep it in check and then make it so it&#39;s forgotten quickly.  Keep it on the leash.  Short attention span theater.  We have an endless supply of acts coming though.  The gangsters and their machine can&#39;t keep this held forever.  Something sometime is going to break their control.  We have way too much for anyone to hold it indefinitely.,Neutral,0,0.9961984753608704,Main
Yahoo,2024-10-08,"Judy Moon has an article today in Forbes on anti-counterfeiting - security.  BTW, would that be considered decent publicity from a large and respected publication?  Crickets from the say something faction?  slee gonna dream up some competition for that line too?  It looks like things are about to get very busy and our enemies and frenemies are going to have their hands full.",Neutral,0,0.9330114722251892,Main
Yahoo,2024-10-08,Sorry to change subject but what does Judi Moons statement mean. Is it that they are announcing country partner at that conference,Neutral,0,0.9997468590736389,Main
Yahoo,2024-10-08,"On the idea of multiple standards for C2P (content credentials) ... I don&#39;t see how it makes sense to have more than one or, a maximum of two, standards. They have to interoperate, right?For example, if Getty Images chooses a standard, but it doesn&#39;t interface with all software, then how&#39;s that supposed to work?Maybe I lack imagination. But, if there&#39;s an answer, what is it?",Neutral,0,0.9999531507492065,Main
Yahoo,2024-10-08,"Adobe offering this 2.1 for free to content makers... not sure if this development will generate income for dmrc, but it&#39;s good exposure",Positive,1,0.9999994039535522,Main
Yahoo,2024-10-08,"So what exactly is this first industry implementation?  I&#39;m pretty sure it&#39;ll be talked about more in the call coming up even if they can&#39;t name names.  So this officially part of the C2PA STANDARD and &#34;We’re excited to collaborate with device manufacturers, content creators, and tool providers to bring this technology to the wider market&#34;.  Seems like another big development under our belts, does it not?  I&#39;m sure we&#39;ll be hearing and seeing a lot more about this.",Positive,1,0.9990867376327515,Main
Yahoo,2024-10-08,see twits....c2pa standard. yep I must be short miley!,Neutral,0,0.9999818801879883,Main
Yahoo,2024-10-08,"There&#39;s no way that slee&#39;s two year WMT contract expiration claim was an honest mistake. He stated definitively the contract expired in September.  You have to be conniving to come up with such things and try to insert them into the narrative. It&#39;s not the kind of thing you just happen to get wrong. There have been far too many examples of that over the years to dismiss. If you&#39;ve been following this discussion for a while and haven&#39;t asked yourself why, you have to now. I&#39;ve been asked many questions over the time he&#39;s been doing this about nonsense he&#39;s introduced that seemed plausible to some. Who knows what he&#39;s thrown out in the cyber sphere that has struck with some? It has to be purposeful. What could the real story of that be? Who could that be for and why? They are all pretty blatant, but this one takes the cake. There&#39;s been nothing anywhere ever to even suggest that anything WMT is doing is short term in nature and a two year or &#34;several&#34; limit is nowhere in anything related to them. He made it up on the fly, just like all the others. The only question left now is, why? I&#39;m guessing that WHY is the reason for his clashes with some back to the beginning. As blatant as this one is, we know the next one won&#39;t be far behind. He hasn&#39;t been &#34;short&#34; on his creativity and I believe he&#39;s obliged to continue.",Neutral,0,0.9989349246025085,Main
