Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-16,Next earning will be critical for S and if they don’t impress and I mean impress substantially they are toast.  Meaning. Back to low $20. Just doing good on earnings will not be enough.,Negative,-1,0.9505405426025391,Main
Yahoo,2024-10-16,Stop wasting your time and money on this toilet stock S. Sell it and go crowdstrike all the way. They at least respect their shareholders.,Neutral,0,0.9997609257698059,Main
Yahoo,2024-10-16,The scam is strong with this one,Positive,1,0.9999998807907104,Main
Yahoo,2024-10-16,What you all need to understand is the way that S is setup it not for the benefit of shareholders but S management.  They get rich on the back of shareholders and if understand there IPO and equity structure you would now that.,Neutral,0,0.999953031539917,Main
Yahoo,2024-10-15,Hehe what a surprise back to where it’s price belongs.,Neutral,0,0.8648963570594788,Main
Yahoo,2024-10-14,Promising.,Positive,1,0.9998719692230225,Main
Yahoo,2024-10-14,Just look at the facts. Sentinels system works better than all major scaled competitors and it’s winning them business. They’ll surpass CRWD at some point in revenue and market cap will switch places barring any major change at CRWD. AI is the shake up in the industry and S is winning.,Positive,1,1.0,Main
Yahoo,2024-10-11,If this trash stock doesn’t get above $50 end of next summer it will be sold for peanuts to private equity and taken private. Keep that in mind!,Neutral,0,0.9997889399528503,Main
Yahoo,2024-10-11,Absolutely amazes me that crowdstrike has a catastrophic global outage a seemingly recovers completely with virtually no impact to their business by way of their ceo “personally reaching out to all the customers” and sentinel one gets virtually no more market share or noticeable share price bump.  Losing faith here,Negative,-1,0.9998730421066284,Main
Yahoo,2024-10-11,"Help, help. I muted ray and no longer can see ray&#39;s tidbits of wisdom. 🤣💧💧",Neutral,0,0.9995996356010437,Main
Yahoo,2024-10-10,Ray should be banned! Ray Ban !,Neutral,0,0.9998144507408142,Main
Yahoo,2024-10-10,So… S1 grew over 35% last year in the 2-3 weeks following Dec 5th 2023 Earnings release.  Are we ready for the same this year? or more??!!!,Positive,1,0.6821100115776062,Main
Yahoo,2024-10-10,Ray-ray is long CRWD and short S. Does that mean he is gaining less than CRWD shareholders or S shareholders? 🤣🤣,Neutral,0,0.8520216941833496,Main
Yahoo,2024-10-10,I sure hope the Sentinel One sales team is meeting with the Delta Airlines CEO to convert their account away from Crowd Strike.,Neutral,0,0.9997567534446716,Main
Yahoo,2024-10-10,This is still one of the best buys in the cybersecurity space. This company has nowhere to go but up.,Positive,1,0.9999741315841675,Main
Yahoo,2024-10-09,party is over,Neutral,0,0.9947500824928284,Main
Yahoo,2024-10-09,Just went short on S. Tomorrow back down to under $25 for sure. Rinse and repeat! Toilet stock through and through.,Neutral,0,0.5417692065238953,Main
Yahoo,2024-10-09,Nas is over priced S will drop to 22s as soon as Nas does it needs to drop back to at least 15k if their EBITDA improves significantly on quarterly earnings it might climb to $26 or so,Negative,-1,0.8465087413787842,Main
Yahoo,2024-10-09,Any predictions on when this stock will hit $30 again? There&#39;s no doubt the company is going to have a great quarter.,Negative,-1,0.8070397973060608,Main
Yahoo,2024-10-09,Ah tonight is a pure short time for S. No way will it stay above $25 for long. It a miracle  S even touched it. Hahahaha.,Neutral,0,0.9898682832717896,Main
Yahoo,2024-10-09,I read several of ray&#39;s post and determined that I wasted my time and will mute.,Neutral,0,0.9989796280860901,Main
Yahoo,2024-10-08,$30,Neutral,0,0.9954869151115417,Main
Yahoo,2024-10-08,Crowdstrike is market leader so it doesn’t need profitability to justify it price back in the day. Read blue ocean strategy and stay away from stupid valuation junk.,Positive,1,0.8748699426651001,Main
Yahoo,2024-10-08,"I still excepting a small Green Day tomorrow for S but to,Oreos being I will be shorting.",Neutral,0,0.9999617338180542,Main
Yahoo,2024-10-08,"K it depends for sure it good to be reasonable about stock price. Second when S has gaap anything valuations do not provide a solid way forward. Third, if you day trade or even swing trade valuations don’t mean much. Valuations only matter when the company is GAAP something for goodness sakes. Otherwise skip it altogether.",Neutral,0,0.9894775748252869,Main
Yahoo,2024-10-08,Valuations don’t mean anything. Let move on from this. It simply all about who leads in the market,Neutral,0,0.9990873336791992,Main
Yahoo,2024-10-08,We bought S over CRWD - midsize govcon.  Haven’t regretted the purchase.,Neutral,0,0.9999058246612549,Main
Yahoo,2024-10-08,"American Water Works, providing water to more than 14 million people, hit by &#34;cyberattack.&#34;",Neutral,0,0.9988641738891602,Main
Yahoo,2024-10-07,"It’s a garbage stock all get out and get into crowdstrike the a,raker leader.",Neutral,0,0.9999511241912842,Main
Yahoo,2024-10-07,go figure…,Neutral,0,0.9998447895050049,Main
Yahoo,2024-10-07,"Haha how’s the toilet stock doing today. Nice that I shorted again Friday evening. Now I, thinking it will be up over next 2 days so I will close short this evening and I’m two days rinse and repeat. This S is a day traders dream stock.",Neutral,0,0.9999240636825562,Main
Yahoo,2024-10-05,"This situation requires patience.  There will likely be no market moving news before next quarter&#39;s earnings.  The situation until then is unchanged...a small player with exciting technology and competent management in a &#39;hot&#39; but competitive market with a key competitor at least transiently impaired.   The consequences of this impairment for S1 are uncertain.  The potential positive impact will remain opaque until the quarterly when new business wins may be disclosed.  Until then, we are speculating based on incomplete information.  This may be fun, but we should not harbor the illusion that we know what&#39;s coming.",Negative,-1,0.9975194334983826,Main
Yahoo,2024-10-04,Up 5 % is good but no volume… weird!,Positive,1,0.9947819113731384,Main
Yahoo,2024-10-04,No tech company will buy S only private equity and take them private of course.,Neutral,0,0.9998214840888977,Main
Yahoo,2024-10-04,This stock should be trading much higher. The partnership with Lenovo alone should have this above $30 a share. Even if the fallout from the CrowdStrike debacle has been minimized moving forward any major enterprise endpoint security project will include SentinelOne as a viable option. The technology alone would make them a viable acquisition for any number of tech companies at a premium.,Positive,1,0.9918070435523987,Main
Yahoo,2024-10-04,It will be down on Monday great day to short.,Neutral,0,0.9990265369415283,Main
Yahoo,2024-10-03,Let all bet. Will S break above $25 first or will Crowdstrike. Real above $300. I will say crowdstrike will win hands down.,Positive,1,0.9007936716079712,Main
Yahoo,2024-10-01,Yeah baby down down. Love my shorts. S never disappoints.,Negative,-1,0.9591748118400574,Main
Yahoo,2024-09-30,"No real drivers for now, and absent a surprise there will likely be none until the next quarterly report.  A potential exception would be pressure on CRWD from lawsuits, gov&#39;t inquiries etc., but nothing is expected.  A $30.00 share price is optimistic (a 24% increase from current levels).  The story is stable: small market cap, compelling technology, thoughtful management, a wounded competitor, but...lots of quality competition.  In sum, likely higher revenues and earnings and a potential takeover target.  Bullish.",Positive,1,0.9999997615814209,Main
Yahoo,2024-09-27,"This ticker will find 30 again, soon enough and that will be the new bottom,she’s been itching that way.",Neutral,0,0.9993963241577148,Main
Yahoo,2024-09-24,Well folks back to same old same old crwd stock  back on top again and this scam bleeding. At least it&#39;s not as bad as horrible confluent but then bad is just bad.,Negative,-1,0.9603175520896912,Main
Yahoo,2024-09-24,$S Muting Jack and Ray makes for a better day.,Positive,1,0.9973491430282593,Main
Yahoo,2024-09-23,Ah a new week and more loses. I will close my S short today as I’m expecting a rise tomorrow. Rinse and repeat as this stock ain’t going anywhere.,Neutral,0,0.9999572038650513,Main
Yahoo,2024-09-21,Sep is terrible for S they went from buy/hold to hold and a lot of Sell analysts gave up on it.,Negative,-1,0.873760461807251,Main
Yahoo,2024-09-21,"CRWD was able to retain 98% of their customers.  This was taken as a positive and pushing its over valued stock even higher.  How can that be?  2% customer loss is a loss right, and I am sure they will also have fewer new customers then prejected before their disaster software update.  All should be positive for S.  We will see S moving higher.",Positive,1,1.0,Main
Yahoo,2024-09-20,But you want to be out of US markets huge devaluation coming investors will park money abroad. BRICS will soon get their payment systems going. Nas capped at 16k but will retreat to 13 I&#39;m mostly out of US been buying gold crypto overseas properties. This the time to net against US it&#39;s working for me,Neutral,0,0.9921562671661377,Main
Yahoo,2024-09-20,Howdie boys it a good day. S is down and crwd is up!,Neutral,0,0.73215252161026,Main
Yahoo,2024-09-19,This baby is range bound for last 2.5 years. It a little train that thinks it can get to $30 …I think I can … I think I can. Markets response heck no way.,Neutral,0,0.9968045949935913,Main
Yahoo,2024-09-19,"Ray, u must be really worried about crwd or short positions. Suggest u close your positions and have a good nite sleep. Bad part about short positions, things change by the moment. Remember vw and Porsche stock, a lot of people got destroyed.",Negative,-1,0.9968572854995728,Main
Yahoo,2024-09-19,"$11M signing bonus that WE just gave to Barbara Larson, the new CFO?
I hope she is worth it…",Neutral,0,0.9995119571685791,Main
Yahoo,2024-09-19,"Ray, dude. Get out of here. You&#39;re insufferable man. Why sit here and troll this board. We get it, you hate the stock so move on my guy.",Neutral,0,0.9907205104827881,Main
Yahoo,2024-09-18,The problem is not SH the culprit is the one who has the lion share of this stock. Archimedes and EarlyBird Capital or Vanguard.,Neutral,0,0.9243801236152649,Main
Yahoo,2024-09-19,By the way from todays price action of S due to rate cuts you can easily see that S price is being totally run by hedge funds. Retail people are all on the sideline and praying and that’s why I say S is a retail trap.,Neutral,0,0.992373526096344,Main
Yahoo,2024-09-19,Crowdstrike lost no customers from the incident and now that’s all official. So forget about S getting any of their customers.,Negative,-1,0.8060855865478516,Main
Yahoo,2024-09-18,what did the Fed say on interest rate cut today,Neutral,0,0.9948945045471191,Main
Yahoo,2024-09-19,You guys need to get out of this stock. It’s totally a retail trap. You will regret holding S next summer as it will be sold. I just don’t think they will grow above 40% anytime soon and that’s their only salvation.,Neutral,0,0.9828830361366272,Main
Yahoo,2024-09-18,"Conflicting views here, nothing wrong with that. Working assumptions: S1 is a real business in a hot area with a compelling technology, significant revenues, and little debt.  So far, no GAAP profits primarily due to share issuance (common for a rapidly growing NewCo) and reinvestment.  Low debt is a positive and not so common.  Recent news of the collaboration with Lenovo is positive on both financial and reputational levels.  Finally, as a small player with many larger rivals, there is the ever-present possibility of an acquisition and multiple potential acquirers.",Positive,1,1.0,Main
Yahoo,2024-09-18,"Ray saw the light, he now long s. Stock going to the moon 🌙",Neutral,0,0.9959501028060913,Main
Yahoo,2024-09-17,See y’all at $30!,Neutral,0,0.9999653100967407,Main
Yahoo,2024-09-17,Lenovo is the LARGEST PC company in the world.... bout 24% of all PC sales....,Neutral,0,0.9999665021896362,Main
Yahoo,2024-09-17,"S1 is growing faster than PANW and CRWD, and a lot lower valuation based sale.  This is long waited and has a lot room to grow.",Positive,1,0.9999998807907104,Main
Yahoo,2024-09-17,"GS Communacopia and tech conference effects?
volumes are up, finally!
OneCon 2024 in Oct could help too…
keeping fingers crossed",Positive,1,0.999962568283081,Main
Yahoo,2024-09-17,Clueless that say sell say what?  S1 is a strong company/product getting lots of attention even before CrowdStroke fiasco.,Positive,1,0.9999666213989258,Main
Yahoo,2024-09-16,This ain&#39;t as bad as cflt or path insanely diluted. If S can do 35%+ QoQ and get EBITDA to 170Msh could be $27 with potential.,Neutral,0,0.9801111817359924,Main
Yahoo,2024-09-16,Imagine companies switching to SentinelOne,Neutral,0,0.9950342178344727,Main
Yahoo,2024-09-16,"2500 employees, headquarters in Silicon Valley, and no profit in sight for years to come. No thanks.",Neutral,0,0.9614253044128418,Main
Yahoo,2024-09-16,Lenovo is noticing this small fish.,Neutral,0,0.9938172698020935,Main
Yahoo,2024-09-13,FedRAMP!!!,Neutral,0,0.9977013468742371,Main
Yahoo,2024-09-13,"I really don&#39;t understand this from the la Q2 earnings: &#34;our first ever quarter of positive net income and earnings per share&#34;Net Loss: 69M$ or -0,22$ ... HOw is this positive net income or eanring per share?Can someone explain?",Positive,1,0.9999823570251465,Main
Yahoo,2024-09-12,Toilet stock.,Neutral,0,0.9988930821418762,Main
Yahoo,2024-09-11,If S doesn’t grow revenue faster then in the past this company will be put on sale next summer and most likely will sellout at a $30 price target or much lower than its IPO price. It will be a sad day for those longs.,Negative,-1,0.6905301213264465,Main
Yahoo,2024-09-11,"Maybe not — LONGS get ready for $30.

And Short anything RAY owns 😭",Neutral,0,0.9998465776443481,Main
Yahoo,2024-09-11,This will be below $19 soon. Trash stock sell and buy crowdstrike. It’s just a better bet. Maybe in 2027 you can lol a S.,Neutral,0,0.6284433603286743,Main
Yahoo,2024-09-11,S just got a new cfo so more dilution is coming.,Neutral,0,0.9910221695899963,Main
Yahoo,2024-09-11,"S is a no brainer. CRWD has about 4.5 times the revenue but 10X the valuation - even after the outage. S is growing aggressively and has a compelling product offering. Multi billion dollar revenue and consequent profitability is inevitable with a much larger multiple coming. Be Patient, this is a $60+ stock. 

Don&#39;t listen to statements about dilution. That capital was used to make acretive acquisitions. Diluted EPS and EPS are the same. There&#39;s no lurking skeletons here. the Fundamentals are sound",Positive,1,0.9999991655349731,Main
Yahoo,2024-09-11,S is dilluted from the start they issued 250k shares IPO price of 42.50 on revenue of  less then $100M laughable. Now the little bounce they got they&#39;re already selling. Wish George Kurtz was the CEO dump them.,Neutral,0,0.9993990659713745,Main
Yahoo,2024-09-10,"Executives at S are selling their stocks every 2 weeks like clockwork. They most of dumped millions of shares over the last 3 years. Why do you guys think? Read their for, 4 filing with the sec",Neutral,0,0.9991693496704102,Main
Yahoo,2024-09-10,Bullish yet unfort feel like we are gonna get a macro collapse on this down to $20. Who knows! $40 next year tho!,Positive,1,0.975281834602356,Main
Yahoo,2024-09-09,Gensler should investigate S and Cflt for fraud not crypto,Neutral,0,0.9964694976806641,Main
Yahoo,2024-09-09,Folks dump this scam their shares are so diluted their Revenue has to be $1.5B just to reach $25 they issued tons of shares paid themselves and threw the retail investors under the bus. Cflt is another scam to avoid same story.,Neutral,0,0.9984323382377625,Main
Yahoo,2024-09-09,Gatabage stock!,Neutral,0,0.9997871518135071,Main
Yahoo,2024-09-05,PT raised to $28 by Susquehanna,Neutral,0,0.999911904335022,Main
Yahoo,2024-09-04,"Market seems like it only likes PANW, S and CRWD.  Maybe S is being more favored by the institutions after all.  I thought we would be down today on the bad ZS sentiment.  I like the price action today",Negative,-1,0.7000952959060669,Main
Yahoo,2024-09-04,"So I did a deep dive in S share dilution and all in all it’s all good. S only diluted shares to make 3 acquisitions over the 3 years scalar, attivo, pingsafe. Hence no stocks were issued for employee compensation as thought. Now operating expenses for S needs to start to improve because right now it’s the only financial variable that’s holding them back sitting on minus. 220 million ebidta.",Positive,1,0.9921211004257202,Main
Yahoo,2024-09-04,hey don&#39;t jinx it,Neutral,0,0.9957501888275146,Main
Yahoo,2024-09-04,"This is hardly the time to abandon ship. Periodic sell offs are inevitable and a decline in September is predictable.  Everyone returns from the Hamptons, decides they are overweight in tech, and sells.  It will pass...it always does.  As to S1, the story is unchanged.  Small player, good tech, little to no debt, and (this observation is real) profitability negatively impacted by share issuance to employees.  Perhaps this aligns employee &amp; shareholder interests and lowers cash outlays strengthening the balance sheet?  And of course there is always the chance of a buyout.  We shall each have to make this judgement.",Negative,-1,0.7491837739944458,Main
Yahoo,2024-09-04,Jack. Go buy ZS today if you have nerves of steel. Same thing that happened with S on May 31 is happening with ZS today... ZS will recover in the next 2-3 quarters,Negative,-1,0.8036249279975891,Main
Yahoo,2024-09-04,Back to 14?,Neutral,0,0.9997825026512146,Main
Yahoo,2024-09-03,Look at Fortinet!!!!! they will take over all the SASE market.,Neutral,0,0.9999886751174927,Main
Yahoo,2024-09-03,Back to boring nobody cares unknown stock. S1: you were supposed to grab hundreds of millions $ deals from CRWD before their mess was fully fixed in their clients’ IT and prove it to the analysts. Now it’s too late… the buzz hunters are gone. Market will punish you.,Negative,-1,0.9511674046516418,Main
Yahoo,2024-09-03,Motley Fool seems very positive on S,Positive,1,1.0,Main
Yahoo,2024-08-31,Jack I think you’re right. S has diluted the shares not only for management compensation but also for it acquisitions of which most recent was pingsafe for $100 million.  Listen S doesn’t care much about class A shareholders. They use Class A as a piggy bank for their plans that’s all and the ceo said it as much during recent earnings call. Also from the recent earning call they seem to want to make another acquisition soon and I’m sure they dilute shares more.,Neutral,0,0.9992807507514954,Main
Yahoo,2024-08-31,Jake is long crwd and very worried or a short and very worried. S is hitting on all cylinders and growing.,Positive,1,0.999768078327179,Main
Yahoo,2024-08-31,Folks remember this scam went public with a tiny revenue of $100M and issued 300M shs. Crwd went public with &gt; $1B revenue  and issued 200M shs. You&#39;ll need to wait years before their revenue catches up with dilution. That&#39;s assuming they won&#39;t dilute more on stock compensation. Sell it if catches some upside,Neutral,0,0.9248380064964294,Main
Yahoo,2024-08-30,Like 1000 times explained...   Everybody think the stock of S1 will rise.... put this information in a high frequency AI-computer... he will adopt the buying/selling algorithms accordingly....  You can never win.... you will always loose money... because people trade with feelings.... and this trading-computers can trigger this feelings.....   And manipulation can be done here because market-value is not quit big of S1.,Neutral,0,0.9988164901733398,Main
Yahoo,2024-08-30,I like lotsa trolls 🧌… they’re here for a reason…,Neutral,0,0.990884006023407,Main
Yahoo,2024-08-30,S is a tiny cyber company which has 4% of the cyber marker. Crowdstrike has more than 20%. Hence if S doesn’t start moving up over next 12 months it will be sold. Why because they have a very small market cap of $8 billion. That s is nothing and some private equity will buy it and take it private. CEO of S would be fine with that since he doesn’t much care about Class A shareholders much like he said in recent earnings call. I hope this doesn’t happen.,Neutral,0,0.9770758152008057,Main
Yahoo,2024-08-30,"-$220M Ebitda, 340M share dilution, profitability 3 years out crwd growing at faster pace the S after so many years. Sell it, before new players climb up in magic quadrant. They don&#39;t care about investors just rewarding themselves. That&#39;s why market is punishing them.",Positive,1,0.9988163709640503,Main
Yahoo,2024-08-30,I like the company and possible future but CEO and the rest of upper management are rewarded with stock and stock option and they are not keeping it but selling. That plays negative on a stock performance . will not add to my position and will hold for awhile.,Positive,1,0.9344117641448975,Main
Yahoo,2024-08-30,Why it’s tanking every day since the earnings ??,Neutral,0,0.9975813627243042,Main
Yahoo,2024-08-30,Dang. What a buying opportunity! 😂,Neutral,0,0.6449651718139648,Main
Yahoo,2024-08-30,"don&#39;t bash the trolls, just look at the price performance. I&#39;m gonna think about moving on after the holiday. I believe they have a good product so it must be sales issue or customer relations problem",Positive,1,0.9551107883453369,Main
Yahoo,2024-08-30,Toilet stock,Neutral,0,0.9988930821418762,Main
Yahoo,2024-08-30,Bunch of CS paid strolls here..,Neutral,0,0.9997382760047913,Main
Yahoo,2024-08-30,The product is to expensive for what it can do...  will slowly disappear from the market.,Negative,-1,0.7662175297737122,Main
Yahoo,2024-08-30,Crwd up $10 this scam down on a green day so much for stealing market share,Positive,1,0.7179521322250366,Main
Yahoo,2024-08-30,Folks just load up on crwd going to $360 this scam is in for the short haul just spending on employee compensation will be below 20 again,Neutral,0,0.9442097544670105,Main
Yahoo,2024-08-29,Jack is Cathy woods girl,Neutral,0,0.9990845918655396,Main
Yahoo,2024-08-29,EBITDA -200M and that&#39;s a soft in the red metric 300M shares huge dilution. Crwd 240M. They&#39;re rewarding themselves just issuing shares.,Negative,-1,0.6437757015228271,Main
Yahoo,2024-08-29,"Disappointment with failure to show significant impact on CRWD or S from the recent CRWD mishap is premature.  The event happened far too late in the quarter for its impact to be manifest.  The future, per Yogi Berra, is hard to predict, but any effect will almost certainly be negative for CRWD and at least potentially positive for S.  So, investors must be patient, only traders need worry about today&#39;s action.  The call was positive, Management was frank, and I think realistic about the situation.  Their platform appears to have genuine advantages and the TAM is huge.  Be patient.",Positive,1,0.9997313618659973,Main
Yahoo,2024-08-29,"ok. Frustrating week so far. But after checking the trend of the stock after each ER over the last 3 years, It rarely happened that the stock went up at first. Most of the time, it went down or flat for 2-4 weeks before going up. Recently, it also collapsed a couple of times and we just avoided this. So, let’s manage expectations and wait for 2-3 weeks. it should go up because for once, all analysts were positive about S1",Negative,-1,0.9955052137374878,Main
Yahoo,2024-08-29,No supporter of S can truly be happy with the post-earnings stock performance. Guess I will keep buying and wait for the deserved pop.,Neutral,0,0.9096072316169739,Main
Yahoo,2024-08-29,Come check out MDB,Neutral,0,0.9999734163284302,Main
Yahoo,2024-08-29,Folks sell  this scam I&#39;ve been observing it now for a year. MGMT is dirty theyre just profiteering the board and hedge funds. Don&#39;t care about retail investors are not tending to their horrible financials. disingenuous to loyal investors.,Neutral,0,0.9372997879981995,Main
Yahoo,2024-08-29,i do not believe in conspiracies.  Its hard to believe this stock is not being manipulated,Neutral,0,0.5473948121070862,Main
Yahoo,2024-08-29,People are pure gambling here,Neutral,0,0.9994334578514099,Main
Yahoo,2024-08-29,"Adios CRWD! No one is renewing with them.

LONG $S!!",Neutral,0,0.9999295473098755,Main
Yahoo,2024-08-29,"&#34;Cybersecurity specialist CrowdStrike Holdings on Wednesday estimated it absorbed a roughly $60 million blow to its sales pipeline last month &#34; 

The impact will not be fully understood until more contracts come up for renewal.",Negative,-1,0.6759598255157471,Main
Yahoo,2024-08-29,Like I said many times this is a toilet stock. Better to get into crowdstrike.,Positive,1,0.9938154220581055,Main
Yahoo,2024-08-29,A couple press releases showing market capture (CRWD defectors) and S is trading $30+. The conference call hinted as much.,Neutral,0,0.9999697208404541,Main
Yahoo,2024-08-29,down she goes,Neutral,0,0.9998080134391785,Main
Yahoo,2024-08-29,"Now, sentinelOne is growing faster than crwd panw, but with much lower P/s.  Time to buy?",Positive,1,0.9999425411224365,Main
Yahoo,2024-08-29,The rationale for this stock being stagnant makes zero sense. This stock should have nothing but upside given the CS earnings report and future forecast. S is going to start taking market share at the high end of the market starting with Delta and Tesla.,Negative,-1,0.9139379858970642,Main
Yahoo,2024-08-28,"The CRWD call was fascinating, admiration from analysts for management&#39;s transparency acknowledging the corrupted file &#39;push&#39; that shut down global systems. What choice did they have? Hiding this unforced error was not possible.  The afterhours market reaction--first up, then down--reflects uncertainty, but ultimately this will hurt CRWD, not because of worries about their platform but because of concerns about internal quality controls (think Boeing).  This particular error was a &#39;0&#39; possibility event and procedures should have been designed to render it impossible.  I suspect many managers purchasing cybersecurity will consider alternatives, including SentinelOne.",Negative,-1,0.9990890026092529,Main
Yahoo,2024-08-28,"SHORT CRWD
LONG S


HERE WE GOOOOO!",Neutral,0,0.9997389912605286,Main
Yahoo,2024-08-28,"Crowd says it will accelerate in the back half of 2025, headwinds until thenTailwinds for Sentinel",Neutral,0,0.9836909174919128,Main
Yahoo,2024-08-28,What happened? U couldn&#39;t take CS business? It was all bluff by the ceo?,Neutral,0,0.9371480345726013,Main
Yahoo,2024-08-28,I’ll never understand the market. CRWD reports that revenue lower next quarter but they’re up AH?,Negative,-1,0.9993847608566284,Main
Yahoo,2024-08-28,CRWD guiding lower,Negative,-1,0.9992802739143372,Main
Yahoo,2024-08-28,The best fundamentals for clunkers in good sectors are when the whole sector goes up. Let&#39;s just hope for a big sector pump again and we get to tag along,Positive,1,0.9999802112579346,Main
Yahoo,2024-08-28,Hello now violates yahoo polices,Neutral,0,0.9918015599250793,Main
Yahoo,2024-08-28,What a joke down 3% another PATH,Neutral,0,0.9995530247688293,Main
Yahoo,2024-08-28,"time for S1 to reach GAAP profitability, or they will continue to be pushed down. CRWD valuation is still way higher because they make money.",Neutral,0,0.5409180521965027,Main
Yahoo,2024-08-28,I&#39;m raising the price target to $50 with a buy rating. :),Positive,1,0.9999998807907104,Main
Yahoo,2024-08-28,"$S still could close in green, &amp; still could gain 5-10% in the week if not today.",Neutral,0,0.9816708564758301,Main
Yahoo,2024-08-28,Loop Capital raised PT on SentinelOne to $30 from $25 and keeps a Buy rating,Positive,1,0.9999998807907104,Main
Yahoo,2024-08-28,Wells Fargo raised PT on SentinelOne to $30 from $29 and keeps an Overweight rating,Positive,1,1.0,Main
Yahoo,2024-08-28,BTIG raised PT on SentinelOne to $30 from $28 and keeps a Buy rating,Positive,1,0.9999998807907104,Main
Yahoo,2024-08-28,On the call S management stated they really don’t care much about stock price or shareholders. They care more about the business. So that tells you all. The stock is a duzzy and it won’t go anywhere because that’s the way they and their institutional cronies want it.,Neutral,0,0.9999403953552246,Main
Yahoo,2024-08-28,See y’all at $30!,Neutral,0,0.9999653100967407,Main
Yahoo,2024-08-28,It&#39;s about time to drop this stock dismal financials reminds me of lucid. Great tech poor MGMT. There is only so much crwd blunder can help. If they don&#39;t  start laying off cutting r&amp;d its heading  below $20 soon no investor accountability.,Negative,-1,0.9992462396621704,Main
Yahoo,2024-08-28,You gotta be a wuss if you’re not adding at this level. S is golden! We’re going to capitalize on CRWD’s mistake. 💲💲💲🚀🚀🚀,Neutral,0,0.9977295994758606,Main
Yahoo,2024-08-28,When CRWD tanks later we will go up. 💲💲💲🚀🚀🚀,Neutral,0,0.9999703168869019,Main
Yahoo,2024-08-28,"J.P. Morgan raised its price target on the shares to $30 from $27 and maintained its Overweight rating.

&#34;SentinelOne management took the right approach to narrating the progress of the company, in our view,&#34; said analysts",Positive,1,0.9999997615814209,Main
Yahoo,2024-08-28,Morgan Stanley maintained its Overweight rating and raised the price target on the shares to $29 from $27 noting that it was a solid fiscal second quarter result and that there are multiple tailwinds in the second half of the year.,Positive,1,1.0,Main
