Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-30,Grasping for crumbs. QRVO makes chips for cell phones. SMCI outgrew its management last year. Nothing to see. Move along.,Neutral,0,0.9985277652740479,Main
Yahoo,2024-10-30,"4% down, this is bad",Negative,-1,0.9979038238525391,Main
Yahoo,2024-10-30,I’m up way over cost but this stock will not hold a price at all its worse than elf. I am long but some days I wonder …..,Negative,-1,0.9984050393104553,Main
Yahoo,2024-10-30,Chip Maker QORVO is crashing huge !Look if you dare.5% DROP in revenues.So much for growth of semis.,Negative,-1,0.869312584400177,Main
Yahoo,2024-10-30,Hope this drop before spike! Can’t take it no more,Negative,-1,0.5160439610481262,Main
Yahoo,2024-10-30,Trimmed 1500 shares of my 3500 holdings rather than watching them sink below my cost. Mild profit but beats holding the bag on those.,Positive,1,0.9944347739219666,Main
Yahoo,2024-10-30,looks like the linear run down has stopped and done a V double back and now running linearly up. Wonder how far up before it turns around again?,Negative,-1,0.9428054690361023,Main
Yahoo,2024-10-30,"Alphabet 
Meta :

UP BIG  on 
AI
RESULTS....

AI :
the New
Petro....
Fill-er
UP....
OR,
get left behind....",Positive,1,0.9991633892059326,Main
Yahoo,2024-10-30,"QRVO is shaking the chip market.  Indirect impact to MU and not significant, but anything related to phones will be taking a hit",Positive,1,0.9996024966239929,Main
Yahoo,2024-10-30,"This is being dragged into the smci mess…if smci was truly stuffing the channel with nvda product, the optics would appear demand may be overstated…essentially will there be a slowdown in mu hbm demand?",Negative,-1,0.9999918937683105,Main
Yahoo,2024-10-30,Bought 5 stocks more at 105,Neutral,0,0.9992369413375854,Main
Yahoo,2024-10-30,So forget the earnings beat? Got it,Positive,1,0.9975969195365906,Main
Yahoo,2024-10-30,Even if MU moves from cyclical to growth cycical...looks like NAND starts kicking in ....it is nearly impossible to overcome perceptions..and there nothing one can do.....my boss once told me perception is what matters....it took a decade for equipment stocks to overcome this perception...the market finally figured it out....capital intensity was growing with each new generation of chips....,Negative,-1,0.9227825999259949,Main
Yahoo,2024-10-30,good grief another awful day,Positive,1,0.9989909529685974,Main
Yahoo,2024-10-30,This is going back to 90,Neutral,0,0.9994415640830994,Main
Yahoo,2024-10-30,Bought 2k more at 104.4. Thank you Mr Market. GL,Neutral,0,0.9651866555213928,Main
Yahoo,2024-10-30,100-101 start buying,Neutral,0,0.999106228351593,Main
Yahoo,2024-10-30,Coo cooked the books,Neutral,0,0.9993771910667419,Main
Yahoo,2024-10-30,bleeding while everyone else recovers is just sad,Negative,-1,0.9704312682151794,Main
Yahoo,2024-10-30,"At next earnings when trailing earnings is $4 and the PE is about 25 then is this stock still going to be wiggling around $106 and analysts stating that the down cycle is only delayed rather than superseded by data and AI and cloud growth not to mention every outdated PC on the planet with something that can run AI assisted software at the edge? Oh and memory required for AI assisted apps is minimum 2x what PCs used to run and more like 4x ? Micron will be at full production utilization for years to come, so at some point the analysis are going to notice that their version of reality is called a history book.And such a strange stock. It runs linearly up then V backfaces runs linearly down. From time to time it spikes either way. Right now it spiked down, spiked up, then linearly ran down all morning. At some point it will change direction and run linearly up to $108 or some such. Then repeat. Until earnings that it.",Neutral,0,0.9819118976593018,Main
Yahoo,2024-10-30,"Its a chip thing that&#39;s dragging down MU,, Taiwan  semi, Smci, and others!. Stop the fear selling, ride the wave it will crest again. Don&#39;t change your voice to pander to the weak hands. There is a light to follow and you shall be saved all my brothers and sisters. Get it?",Negative,-1,0.9733195304870605,Main
Yahoo,2024-10-30,"So what I see is God&#39;s greatest stock to humans, Mu is not only is flat in this bull market but seriously going down today. Who will guess what is happening, besides more sellers than buyers?",Neutral,0,0.9298123717308044,Main
Yahoo,2024-10-30,10 more dollars to go then I’m back in,Neutral,0,0.9999403953552246,Main
Yahoo,2024-10-30,Maybe they cook the book too. 🤗,Neutral,0,0.9997747540473938,Main
Yahoo,2024-10-30,Market improves and this reverses. Go figure,Positive,1,0.9905408024787903,Main
Yahoo,2024-10-30,Junk,Neutral,0,0.998207688331604,Main
Yahoo,2024-10-30,it did not recover ...,Negative,-1,0.9683521389961243,Main
Yahoo,2024-10-30,SMCI is tanking the chips today. AMD did it yesterday. A clear separation is being done now between those who actually make money and those who are just faking the whole thing. And that is good. MU and NVDA are definitely the winners here.,Positive,1,0.9999998807907104,Main
Yahoo,2024-10-30,Good thing MU earning was out with a strong beat n forecast.,Positive,1,1.0,Main
Yahoo,2024-10-30,I have almost the same cost basis,Neutral,0,0.999992847442627,Main
Yahoo,2024-10-30,If you look at Micron EPS history you can see that it is accelerating at a breakneck pace. With an even stronger outlook. The market will come to terms with that sooner rather than later. The AI boom has only just begun.,Positive,1,0.9999951124191284,Main
Yahoo,2024-10-30,"Mu is frustrating, holding to get out of my break even $125 .56 don’t know how long it will reach there, NVDA was lot  better investment.",Negative,-1,0.9975475668907166,Main
Yahoo,2024-10-30,"this is why i hate them, one green day this week and it lost all gains and more the day after ...",Negative,-1,0.996887743473053,Main
Yahoo,2024-10-30,Micron still in the dumpster.,Neutral,0,0.9684571027755737,Main
Yahoo,2024-10-30,AI super cycle just getting going.,Neutral,0,0.9942765831947327,Main
Yahoo,2024-10-30,Bye now. All in on MRVL and DELL.,Neutral,0,0.9998726844787598,Main
Yahoo,2024-10-30,Holding the line 😀,Neutral,0,0.9990754127502441,Main
Yahoo,2024-10-30,This will finish green going into the close with significant earnings on tap. Same move as yesterday.,Neutral,0,0.9999985694885254,Main
Yahoo,2024-10-30,will it dip below $100??,Negative,-1,0.997952938079834,Main
Yahoo,2024-10-30,im sorry everyone but mu will take the hit too,Neutral,0,0.9703304767608643,Main
Yahoo,2024-10-30,"Just have to laugh at the brainless buffoons posting their unrealistic stock price projections, day in and day out.Get a life !Where&#39;s the $114 today?Where&#39;s the &#34;Breaking Free&#34;?Don&#39;t look now, but Down 2 bucks pre-market!Bless your heart !",Neutral,0,0.6941736340522766,Main
Yahoo,2024-10-30,Holy moly SMCI🤯,Neutral,0,0.9980524778366089,Main
Yahoo,2024-10-30,"It is just as I&#39;ve been saying for a short while now - except for delusional #metoo longs here, 200dma is it, nothing can push the SP above it.  Non, nothing has changed, the market game on MU is still the same as those $150 days........ sigh!!!",Neutral,0,0.9991911053657532,Main
Yahoo,2024-10-30,Trump 2024! MAGA buy &amp; hold DJT,Positive,1,0.9901138544082642,Main
Yahoo,2024-10-30,The article about SIG selling Nvidia and buying Micron is exactly what I’ve been saying for anehile now. Memory has a much brighter outlook.,Positive,1,0.9999998807907104,Main
Yahoo,2024-10-30,Need to break $114 and change to run into the 120s,Neutral,0,0.9962937235832214,Main
Yahoo,2024-10-30,"AMD came in meeting guidance and disappointed holders expecting better numbers. AI companies dipped in response. That makes no sense but is usual for a day or two, when more color is provided. AMD competes with Intel and NVDA. Su reported capacity is constrained against high orders and demand. They use TSMC whocan’t keep up with AI chip demand. MU is a pure chipmaker not dependent totally on TSMC but still unable to meet AI demand through their factories. Net to me says AMD not relevant as a proxy for MU.",Negative,-1,0.9999911785125732,Main
Yahoo,2024-10-30,META and MSFT on deck. More confirmation of capex. Buy any dip.,Neutral,0,0.6624189615249634,Main
Yahoo,2024-10-30,Buy the dip. Listen to the Google call. AI capex increasing.,Positive,1,0.9998914003372192,Main
Yahoo,2024-10-30,Micron getting ready for $114 later today.,Neutral,0,0.9997307658195496,Main
Yahoo,2024-10-30,AMD is spreading a little doom and gloom to the semis in ah,Neutral,0,0.9994737505912781,Main
Yahoo,2024-10-30,Google conference call should light a fire under this. $115 tomorrow,Neutral,0,0.7066278457641602,Main
Yahoo,2024-10-29,I think mu will follow Goog up.  Goog is more more important than amd.,Neutral,0,0.9996980428695679,Main
Yahoo,2024-10-29,Now of course this succerrr follows amd down tomorrow,Neutral,0,0.9988842606544495,Main
Yahoo,2024-10-29,"Again, the 200dma is tough nut to consistently crack. Every time it gets up there, it falls back down. MU or tech earnings didn&#39;t crack it. What will? Post elections relief rally? Nothing?",Negative,-1,0.8769384026527405,Main
Yahoo,2024-10-29,AMD is a bad company. Nvidia rules. And drives the story. MU is supplying its share to the winners. The consensus is that the memory segment will grow much faster than the GPU segment over the next couple of years.,Positive,1,1.0,Main
Yahoo,2024-10-29,"QQQ
Approaching 
Record High....",Positive,1,0.9999998807907104,Main
Yahoo,2024-10-29,Google is much more important to chip sellers than a narrow AMD disappointment.  NVDA owns,Neutral,0,0.9812958836555481,Main
Yahoo,2024-10-29,We will be down 3-4 % tomorrow,Negative,-1,0.7263628840446472,Main
Yahoo,2024-10-29,AMD&#39;s data center and compute segments which are related to MU are strong.  It has very weak gaming.,Negative,-1,0.9999775886535645,Main
Yahoo,2024-10-29,Amd shouldn’t effect MU,Neutral,0,0.9979313611984253,Main
Yahoo,2024-10-29,"Youch; apparently MU, (nor AMD)  liked AMD earnings despite Lisa Su reference to &#34;insatiable demand&#34; . . .",Neutral,0,0.9985924363136292,Main
Yahoo,2024-10-29,AMD investors will now move into Micron.,Neutral,0,0.9999985694885254,Main
Yahoo,2024-10-29,Tomorrow won’t be good,Positive,1,0.3785043954849243,Main
Yahoo,2024-10-29,AMD screwed up and is dragging down the entire industry with it,Negative,-1,0.9999955892562866,Main
Yahoo,2024-10-29,Am I calling this or what?  $120 by Election Day!,Neutral,0,0.9999890327453613,Main
Yahoo,2024-10-29,Bullish juice is again being depleted. The resistance is strong with this one.,Positive,1,0.9999387264251709,Main
Yahoo,2024-10-29,The cheerleaders are out in force🐣,Neutral,0,0.999797523021698,Main
Yahoo,2024-10-29,Like I said Board….patience. Will hit 120-130 by end of year.,Neutral,0,0.9960343241691589,Main
Yahoo,2024-10-29,Good trend but what a low volume...,Neutral,0,0.5668454766273499,Main
Yahoo,2024-10-29,"The mystery Dick mentioned is partly by design. MU is MU-ting its specific information. Record earnings, record earnings, record earnings, next year, next year, next year. How long we be hearing that? Investors say to themselves I&#39;ll buy MU next year and not waste time this year, and in the meantime make 20% somewhere else, but MU has some really cute looking cheerleaders. LOL.",Neutral,0,0.8855612277984619,Main
Yahoo,2024-10-29,It’s about to explode.,Negative,-1,0.952096700668335,Main
Yahoo,2024-10-29,Israel strikes Iran again,Negative,-1,0.9999885559082031,Main
Yahoo,2024-10-29,Headed to $150 by EOY. Know this.,Neutral,0,0.999761164188385,Main
Yahoo,2024-10-29,eSSD....Tesla and Hynix negotiating supply deal worth $750 million...TF,Neutral,0,0.9999932050704956,Main
Yahoo,2024-10-29,"Patience all - when it moves up, it will be a big move with significant volume.",Negative,-1,0.5512542128562927,Main
Yahoo,2024-10-29,Absolutely poor performance yet again 🙈🙈,Negative,-1,0.9999979734420776,Main
Yahoo,2024-10-29,Why is it down when other chips are green!?,Neutral,0,0.7590721249580383,Main
Yahoo,2024-10-29,The best analyst moses has the best target!  $250.,Positive,1,0.9999996423721313,Main
Yahoo,2024-10-29,This could well move higher before the election.  $120,Positive,1,0.9603739380836487,Main
Yahoo,2024-10-29,"Forget the guessing. The most reliable information available is from the guidance for Q1. This has been accurate +/- 3% for a long long time. It is produced when the current quarter is nearly 1/3 over. Therefore those and only those giving the update have the most current data to use in establishing guidance. Of course disaster, earthquake,Revolution etc could happen. Maybe the sky will fall?Until then traders, hedge funds, options market makers can play with the SP. By the Nov end of the Q the SP will move to reflect guidance numbers. Not rocket science.",Neutral,0,0.9998846054077148,Main
Yahoo,2024-10-29,This will be in 90s eow or next,Neutral,0,0.999994158744812,Main
Yahoo,2024-10-29,"I only trade Micron long. I have never shorted Micron. Micron trades 6-12 months ahead on future expectations, not on current results. Micron hit 150’s on expectations not fundamentals. Research this if you doubt my statement.Fundamentals now support the elevated price, but where is the stock headed.
Micron peaked at 150’s, the first impulsive wave down. Hit mid 80’s. Up-down-up reactive/corrective phase is where we are now. 
Samsung will figure out HBM(they will) then Micron’s highest margin product will lose pricing power. Margins will slip. 

When micron stock hits the 70’s I’ll buy long again. Good luck to all the longs, but be careful.",Negative,-1,0.5696587562561035,Main
Yahoo,2024-10-29,"Nothing&#39;s going to anywhere until elections are settled in a week?  And if it cannot be settled then, which I think is entirely possible, watch out below.",Neutral,0,0.9993546605110168,Main
Yahoo,2024-10-29,Cheap stock. Buy the dips. 120-130 by end of year,Positive,1,0.9998244643211365,Main
Yahoo,2024-10-29,Out,Neutral,0,0.9885758757591248,Main
Yahoo,2024-10-29,My friend Michael burry placed a 1.6 billion dollar bet that stock market will have a bigger drop than 2008,Negative,-1,0.9995427131652832,Main
Yahoo,2024-10-29,"MU is such a hated stock and no ordinary investor understands why, only MM do",Neutral,0,0.9990463852882385,Main
Yahoo,2024-10-29,This stock will spike a lot higher if Harris wins.  $158,Positive,1,0.9980511665344238,Main
Yahoo,2024-10-29,"The company will do great, making money etc. The stock of micron is in a corrective wave pattern after topping out in 150’s. One large impulsive wave down. Followed by reactive up, down, up pattern. Next down impulsive wave to follow breaking below the previous lows in the 80’s.",Positive,1,0.9775541424751282,Main
Yahoo,2024-10-28,Everybody is that big except micron and Navida .,Neutral,0,0.9996873140335083,Main
Yahoo,2024-10-28,"U.S. CO.

MicroStrategy Inc
UP BIGGER....

Fears ?
lol....",Positive,1,0.9925850033760071,Main
Yahoo,2024-10-28,"No Fear ?

AMD, Up Big 
 
(American Co.)

Who&#39;s Afraid  of
the Tariff
Sheriff....?",Neutral,0,0.9975020289421082,Main
Yahoo,2024-10-28,"Distant Memory-Chip 

Aug. 7, 2024
Micron, to Resume
Share Buybacks....

BILLION (S)
(3)....",Neutral,0,0.9933454990386963,Main
Yahoo,2024-10-28,what was that spike??? 😦😦😦😦😦,Neutral,0,0.9443823099136353,Main
Yahoo,2024-10-28,Things even out eventually. And MU will even out with Naz. Meaning 250-300 coming soon.,Neutral,0,0.9999767541885376,Main
Yahoo,2024-10-28,The most magnificent bowl floater,Neutral,0,0.9414120316505432,Main
Yahoo,2024-10-28,Im out... again. This stock does nothing for me.,Neutral,0,0.8591936230659485,Main
Yahoo,2024-10-28,Today&#39;s positives: MU was green for almost ten minutes. MU did not close at the low by a 7 cent cushion. These are only two of several.,Neutral,0,0.9015066027641296,Main
Yahoo,2024-10-28,Big earnings this week. AMD tomorrow. Should see big moves this week. Hopefully the mag 7 doesn’t disappoint.,Positive,1,0.9882161021232605,Main
Yahoo,2024-10-28,Exactly what’s going on?,Neutral,0,0.9999725818634033,Main
Yahoo,2024-10-28,absolute joke of a stock,Neutral,0,0.9999508857727051,Main
Yahoo,2024-10-28,absolute joke red again,Neutral,0,0.9914085268974304,Main
Yahoo,2024-10-28,What happened to all the $110 by lunch! crowd?,Neutral,0,0.7548434138298035,Main
Yahoo,2024-10-28,Will end solid green today. GL,Positive,1,0.9999855756759644,Main
Yahoo,2024-10-28,This will become 100% of my portfolio with all the puts that I’ve sold that are getting exercised agin me.,Neutral,0,0.9999561309814453,Main
Yahoo,2024-10-28,"Taiwan semi tanking.Nvidia red.Broadcom red.Amat red.Microsoft red.Bad news for Micron as china is like 30% of their business right ?China semiconductor patent applications skyrocket amid US export restrictions — country sees a 42% increase in patent filingChina heading to recession and many us tech stocks are hugely dependent on business from ChinaMicron ,Lam, kla, Texas Instruments, Intel, Broadcom, Applied Materials etc etc.",Neutral,0,0.6744902729988098,Main
Yahoo,2024-10-28,TSMC struggles to overcome vast difference  in  US and Taiwanese work culture....currently 50% of 2100 workforce from Taiwan.....google it,Negative,-1,0.9999806880950928,Main
Yahoo,2024-10-28,"The way I see it is that we are in a win-win situation regardless of who WINS the white house. If Trump elected, Tarriffs goes up and chips needs to be domestically made(WIN), if Harris became president, business is going to continue its current upward trend... agree?",Neutral,0,0.6714320182800293,Main
Yahoo,2024-10-28,We don’t want those tariffs!  Listen to wolf!,Neutral,0,0.9989191293716431,Main
Yahoo,2024-10-28,Most amazing to me how many people are in chip and chip equioment stocks and do not seem to understand how tariffs work and do not undertand the consequences,Positive,1,0.9565393328666687,Main
Yahoo,2024-10-28,It ran up to 157 from 52 or so. This time it goes 250-300 when it kicks off.,Neutral,0,0.9999442100524902,Main
Yahoo,2024-10-28,"Mag 7 report this week. Capex is the question. Still showing huge #s, this will run with NVDA.",Neutral,0,0.9499663710594177,Main
Yahoo,2024-10-28,I told you your low volume gains would be gone. #learntotrade,Negative,-1,0.8622853755950928,Main
Yahoo,2024-10-28,"This sell off is unwarranted, stock has fallen on Friday from 110 to 108 and further down today. WIth Trump win expected this should move up bigtime. Manipulation is way too much.GL!",Negative,-1,0.9996780157089233,Main
Yahoo,2024-10-28,Waiting for Godot....I was told tomorrow for sure Godot will come....Bezos aerospace  management met with Dump...another quid pro quo....,Neutral,0,0.9998637437820435,Main
Yahoo,2024-10-28,Completely worthless. Going much lower before it moves up in 25. No volume no one wants to own it even after great earnings and future growth.,Positive,1,0.93470299243927,Main
Yahoo,2024-10-28,"Non-Revenue 
Penny Stocks
are Poppin....

Revenue Generating 
Large Caps are
Droppin....

What is Good
is Bad....
What is Bad
is Good....

Its Bad 
to be Good....
NOW....

Tomorrow....?",Negative,-1,0.9688610434532166,Main
Yahoo,2024-10-28,How many times do I have to sell covered calls on this?,Neutral,0,0.9992503523826599,Main
Yahoo,2024-10-28,"Board needs to be patient. When they come for this, it will fly. Matter of time.",Neutral,0,0.9972901344299316,Main
Yahoo,2024-10-28,Why does this stock never performs?,Negative,-1,0.9267118573188782,Main
Yahoo,2024-10-28,Bought the dip.,Neutral,0,0.9951133131980896,Main
Yahoo,2024-10-28,"Sure looks like SP is just flattening along the 200dma and not going anywhere........ great for daytraders just to trade along the 200dma?  as hilo might say, &#34;see the trend, follow the trend&#34;",Neutral,0,0.9980071187019348,Main
Yahoo,2024-10-28,TDS cheerleaders overnight sent MU down. LOL.,Neutral,0,0.9998766183853149,Main
Yahoo,2024-10-28,Seriously unloved stock right now 🙈🙈🙈,Neutral,0,0.9987717270851135,Main
Yahoo,2024-10-28,Price target got lowered this is going back to the mid to low 90s,Negative,-1,0.9999654293060303,Main
Yahoo,2024-10-28,DBS lowers price target,Negative,-1,0.99973064661026,Main
Yahoo,2024-10-28,Any chance of dipping below $100? I&#39;d like to pick some up.,Negative,-1,0.5815639495849609,Main
Yahoo,2024-10-28,Anybody selling now will regret dearly veeeery soon.,Neutral,0,0.9999133348464966,Main
Yahoo,2024-10-28,Why is MU red again? Can not catch a break with this stock.,Neutral,0,0.7351166009902954,Main
Yahoo,2024-10-28,&#34;China Renaissance&#34; upgraded MU to a buy today.  Is that causing downward pressure?  TSM selling on China chip news.,Positive,1,0.9734452366828918,Main
Yahoo,2024-10-28,Red PM HOW can that be 🙈🙈,Neutral,0,0.9920241832733154,Main
Yahoo,2024-10-28,"Still no respect for mu
Only one in red, lol",Neutral,0,0.9960100650787354,Main
Yahoo,2024-10-28,MU will stop wobbling by the end of Nov. Reality will set in .A YTD gain of 26% can be repeated by year end if projected Qreport in Dec is accurate.Hide and watch.,Neutral,0,0.5675308108329773,Main
Yahoo,2024-10-28,Looking for a break above 114-115,Neutral,0,0.9999551773071289,Main
Yahoo,2024-10-28,What does the Israeli attack have to do with computer hardware?,Neutral,0,0.9891714453697205,Main
Yahoo,2024-10-28,The South will rise again.,Neutral,0,0.9661425352096558,Main
Yahoo,2024-10-28,"I thought 
Yahooooo, 
had Guidelines....

Algorithms ?
lol....",Neutral,0,0.9986703395843506,Main
Yahoo,2024-10-28,Admiral Stavridis defended the rational Generals today.  (Again),Positive,1,0.9293199777603149,Main
Yahoo,2024-10-28,There are so many paranoid conspiracy theorists in maga and at msg tonight=delusional.,Neutral,0,0.5623408555984497,Main
Yahoo,2024-10-28,"The true definition of delusional,

If the shoe fits, you know how that thing goes!!

￼

adjective

characterized by or holding false beliefs or judgements about external reality that are held despite incontrovertible evidence to the contrary, typically as a symptom of a mental condition.

&#34;hospitalization for schizophrenia and delusional paranoia&#34;

based on or having faulty judgement; mistaken.

&#34;their delusional belief in the project&#39;s merits never wavers&#34;",Neutral,0,0.9948134422302246,Main
Yahoo,2024-10-28,Gone with the wind at msg.,Neutral,0,0.9996806383132935,Main
Yahoo,2024-10-28,Did everyone hear about Puerto Rico?,Neutral,0,0.9968666434288025,Main
Yahoo,2024-10-28,Maga is an illusion for what really is the confederacy,Negative,-1,0.9181537628173828,Main
Yahoo,2024-10-28,You know it’s time to call out maga when you see bankrupt rudi.  Mu needs no maga!,Neutral,0,0.9994788765907288,Main
Yahoo,2024-10-28,The delusions of grandeur by “apolitical” posters don’t fool anyone!  That’s their modus operandi.,Neutral,0,0.9997887015342712,Main
Yahoo,2024-10-28,There are so many clowns at msg!  Wow.,Neutral,0,0.9999287128448486,Main
Yahoo,2024-10-28,Unbelievable the cult and dark ages in msg.,Neutral,0,0.9982783794403076,Main
Yahoo,2024-10-28,It will be great for Micron if maga is the loser again.,Negative,-1,0.6246591806411743,Main
Yahoo,2024-10-28,This board with its clowns and their asinine statements have no bearing on MU and doesn&#39;t persuade anyone other then forming an opinion that the poster is delusional. Please post on a political blog if you don&#39;t want to talk about MU.,Neutral,0,0.9999569654464722,Main
Yahoo,2024-10-28,When rudi came to the third reich today it was crazy,Neutral,0,0.707907497882843,Main
Yahoo,2024-10-28,What a farce: the fundamentalist nationalists,Neutral,0,0.9919077157974243,Main
Yahoo,2024-10-28,The only thing for sale at the maga dark age theocrat crusade is koolaid,Neutral,0,0.9999326467514038,Main
Yahoo,2024-10-28,jd is a clown,Neutral,0,0.9999805688858032,Main
Yahoo,2024-10-28,adolpho was in nyc today reincarnated,Neutral,0,0.9998815059661865,Main
Yahoo,2024-10-28,How in the world can any investor want the dump?  A nightmare a clown a con!  Wolf is right.  A disaster waiting to happen.  The epitome of rationality is mo kh,Neutral,0,0.9972781538963318,Main
Yahoo,2024-10-28,$110 tomorrow. That is all.,Neutral,0,0.9998346567153931,Main
Yahoo,2024-10-28,Name me one positive catalyst a Trump turn would have on chip stocks,Positive,1,1.0,Main
Yahoo,2024-10-28,MO nailed it ..every vote for Dump.is a vote against women rights....imagine men could Become pregnant...WASP,Neutral,0,0.9999780654907227,Main
Yahoo,2024-10-27,"Unfortunately, after 25 or so years monitoring and posting (Abeit refraining lately), I have come to the conclusion that 95% of the regular poster&#39;s on this board, have an IQ slightly below that of the average rock.Such a shame - this was once a place to provide insight etc.",Negative,-1,0.5505125522613525,Main
Yahoo,2024-10-27,"Who knows the company better than the CEO, if he abandoned the stocks by selling then why would you bring the shares higher so he can sell it at a higher price. He probably knows something that we don’t. Otherwise, he would not sell. Does this make sense?",Positive,1,0.9999957084655762,Main
Yahoo,2024-10-27,"Israel did not attack oil nor nuclear, Iran sort of brushing it off, we should get a nice pop tomorrow?",Positive,1,0.9982981085777283,Main
Yahoo,2024-10-27,Stock market down Monday Iran is attacking Israel,Negative,-1,0.9999725818634033,Main
Yahoo,2024-10-27,What people are forgetting is our $158 peak.  That will return sooner than later due to the AI buildout and you have to be in at this time to enjoy the reward.,Positive,1,0.974518358707428,Main
Yahoo,2024-10-26,1 mo looks like inverse H &amp;S in an uptrend channel… looking strong.. gla,Positive,1,0.9999966621398926,Main
Yahoo,2024-10-26,MU will start moving up a week or 10 days before its earnings (mid-Dec).  Meanwhile it will likely be range bound.  Notice the lows are slowly inching up - so there is accumulation going on right now.,Neutral,0,0.997633695602417,Main
Yahoo,2024-10-26,"Just when youthink MU is finally going to takeoff, it gives up nearly all its gains.",Positive,1,0.5240903496742249,Main
Yahoo,2024-10-26,You guys are funny.  Better than market day.  I’ll take it,Positive,1,0.9996417760848999,Main
Yahoo,2024-10-25,2 green days with less than half the regular volume 🤣  and you longs think this is a good sign. all gains gone next week.,Positive,1,0.9999985694885254,Main
Yahoo,2024-10-25,"What’s going on? Are the institutions already bailing out while the business remains strong? I know when it’s weak, they try to be ahead and have been buying. Are they thinking that this growth is not sustainable? This should be trading at $130 already and every time it goes higher, someone’s selling, doesn’t make sense.",Negative,-1,0.6237713694572449,Main
Yahoo,2024-10-25,$200 by year end.,Neutral,0,0.9999451637268066,Main
Yahoo,2024-10-25,This will be down to 90 next month,Neutral,0,0.7660412192344666,Main
Yahoo,2024-10-25,"Good I sold some before it flamed out. Might be in a 5% range that somebody thinks is worth trading for, 104 to 109.",Neutral,0,0.9996641874313354,Main
