Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-29,C3 partner GOOG moving higher after hours today after reporting quarterly results that beat expectations.  They noted that their artificial intelligence products are attracting new customers.  So this is another data point that indicates that C3 will be reporting good results in about 5 weeks.,Positive,1,1.0,Main
Yahoo,2024-10-29,Still beliw $27!  Junk,Neutral,0,0.9998718500137329,Main
Yahoo,2024-10-29,"UBS has put out a 6,600 S&amp;P target for year end 2025, so they&#39;re expecting double digit returns over the next 14 months.  One of their strategists was on TV today and was talking about artificial intelligence as one of the sectors that they like.  They bought over 300,000 C3 shares in Q2, and it sounds like they&#39;re still buying now.",Neutral,0,0.999301552772522,Main
Yahoo,2024-10-29,"J. Jacobs from BLK was on TV this morning.  He said that artificial intelligence will be a multi-year, multi-decade megaforce that will shift the entire economic landscape, and software could be the most significant artificial intelligence growth opportunity long term.  As of June 30, BLK owned 7.5m C3 shares, so obviously this is one of the software stocks they like.",Positive,1,0.999884843826294,Main
Yahoo,2024-10-29,add more,Positive,1,0.9298269748687744,Main
Yahoo,2024-10-29,"—Speaking of -real information, there’s real and valuable information about AI and positive data explained by the representatives of world-class companies who actually use AI, C3AI. They speak of receiving very positive benefits from AI, specifically C3AI. 

Have a beautiful day! 

And yes, I’m confident this ends well for -investors…",Positive,1,1.0,Main
Yahoo,2024-10-29,"Tax loss selling often starts to taper off by the end of October, we may be seeing that now.  Also some short covering, and a few buyers coming in on the long side.",Neutral,0,0.9775574207305908,Main
Yahoo,2024-10-29,—Read one piece of -real information regarding AI for every comment made here by Shorts -pretending…,Neutral,0,0.9999877214431763,Main
Yahoo,2024-10-29,Junk,Neutral,0,0.998207688331604,Main
Yahoo,2024-10-29,Stinker red. Giving up gains,Positive,1,0.9810277223587036,Main
Yahoo,2024-10-29,insiders still treating this stock like their personal ATM machine?,Neutral,0,0.9994162321090698,Main
Yahoo,2024-10-28,"100% to 200% gain can be achieved in C3AI, market cap is only 3 billion",Neutral,0,0.9984338879585266,Main
Yahoo,2024-10-28,same pattern c3 and soun for today. both up huge,Neutral,0,0.521149218082428,Main
Yahoo,2024-10-28,Get ready for 11-28-2024 a Big Day / Unbuckle instead of Buckling UP,Neutral,0,0.9999923706054688,Main
Yahoo,2024-10-28,—AI is a -trusted company and the price will follow…,Neutral,0,0.9908702969551086,Main
Yahoo,2024-10-28,The short borrow rate is 0.6% a year at interactive brokers. There is no demand for short selling this.,Neutral,0,0.9996675252914429,Main
Yahoo,2024-10-28,"The short squeeze starting, 25 Millions",Neutral,0,0.999277651309967,Main
Yahoo,2024-10-28,"The CIO at BMO was on TV this morning.  He said that 2025 will be a year in which business investment in things like artificial intelligence accelerates, leading to strong productivity growth and higher corporate profits.  BMO had a small position in C3 on March 31, then in Q2 they bought 55,000 shares, so obviously they think that C3 will benefit from the increased investment that they&#39;re expecting.",Positive,1,1.0,Main
Yahoo,2024-10-29,"Testimonials??  What a joke.  Just the latest TommyBoy propaganda to detract from the singular purpose of any company - EARNINGS.

No worries though - only 64 days to the promised land …… 77.77 (or Quad Sevens as the Chief would say!!!!  INDY GUARANTEED IT)!!!!!",Neutral,0,0.9875712394714355,Main
Yahoo,2024-10-28,"INDY-  The ONLY information we need is from You. (and Lord Byron &amp; the Nash(s),) We don&#39;t need no stinkin&#39; -Testimonials. I fear no evil; for Garage Man is with me.   (77- just around the corner.)",Neutral,0,0.9997455477714539,Main
Yahoo,2024-10-28,So glad I bought PLTR at $8 and didnt touch this dog.,Neutral,0,0.9998519420623779,Main
Yahoo,2024-10-27,"With all the Good News on buying interest/contracts/legal windfalls for-C3.ai.; I am planning on a bountiful holiday season, and expanding my share ownership after Election/ pre-&#34;Earnings.&#34;   (Will have to sell some trash-NVDA/TSMC/AMZN/HD- to raise funds, but, it must be done.) Holding on to INTEL, because it runs my laptop.",Positive,1,0.9545406103134155,Main
Yahoo,2024-10-26,A company called Gurobi has put out a PR about the work they&#39;re doing with C3.  Check it out.,Neutral,0,0.999980092048645,Main
Yahoo,2024-10-26,"—I appreciate the -real comments made by those who actually use C3. -They speak very highly of AI and the benefits they are receiving…
See for yourself—",Neutral,0,0.7519495487213135,Main
Yahoo,2024-10-26,"—Such amazing information available. I’ve been reviewing the -company information. 
The testimonials are great too…
This -is a good company.",Positive,1,0.999874472618103,Main
Yahoo,2024-10-26,Just keep buying. I own both AI and  pltr...,Neutral,0,0.9995142221450806,Main
Yahoo,2024-10-26,"Hard to believe that L&#39;il Petey would post the following comment in response to a comment by VTH, the smartest guy on the board.  L&#39;il Petey wrote:  &#34;The only one with consistent smart comments is Shaggy or Indy.&#34;So let&#39;s think about that.... First he says &#34; the only one&#34; and then he references two people.  Brilliant :))  And, is there anyone on this board who has been wrong more often than Shaggy and Indy??77++ any day now!",Neutral,0,0.9995313882827759,Main
Yahoo,2024-10-26,"LAWRDENT-  Let&#39;s talk about &#34;stock management&#34;. You and others love to compare C3 to Palantir; and PLTR&#39;s rise from 6 to today&#39;s -45. Palantir began 2024 at 16 - and there were numerous points to join the party as folks figured out, it was for real. The point- Investing is not about always - being first. The party is always open to late arrivals- and at the end of night no one checks to see when you-clocked in.",Neutral,0,0.9999927282333374,Main
Yahoo,2024-10-25,"&#34;C3.ai, Inc. (AI) is one of the stocks most watched by Zacks.com visitors lately.&#34;That statement says it all.🚀🌛",Neutral,0,0.9999232292175293,Main
Yahoo,2024-10-25,"Lost $0,70 from today hight.  Really junk!",Negative,-1,0.5761604309082031,Main
Yahoo,2024-10-25,Lost majority of todays gain.  Junk,Neutral,0,0.9442437887191772,Main
Yahoo,2024-10-25,I would not want to be caught short on next big contract announcement LOL,Neutral,0,0.9644873142242432,Main
Yahoo,2024-10-25,"Huge Peter, why dont you sell your shares ?",Neutral,0,0.995155930519104,Main
Yahoo,2024-10-25,Shorts banned my account again. It won&#39;t stop this from rising.,Neutral,0,0.7753725051879883,Main
Yahoo,2024-10-25,"Shoulda, Coulda, Woulda If I&#39;d Only. FOMO or once in a generational opportunity? Ask yourself this, how many shares of MS, GOOG, AMZN, META, NVDA and so on would you Buy if you had a Go Back In Time Machine? Are you Smarter then the Big Institutions that are accumulating large positions? Let that sink in?",Neutral,0,0.9978367686271667,Main
Yahoo,2024-10-25,Will there be some significant news announced on Monday?  Possibly a big defense contract win?  C3 has stated that they&#39;re in talks with the army and navy regarding the predictive maintenance technology that has resulted in a huge increase in aircraft availability for the USAF.  Could be some news on Monday.,Neutral,0,0.8279600143432617,Main
Yahoo,2024-10-25,"Would be at 28 if we had more volume, hopefully by end of day.",Neutral,0,0.9999343156814575,Main
Yahoo,2024-10-25,"The Point is (quite simply)  If you &#34;believe&#34;, have confidence, are sure that.... the under-performance of C3.ai stock is due to manipulation....... then WHY (regardless of how excellent the company&#39;s products perform) do you choose to worship it; when great stocks/ companies are-everywhere, and producing  small (and large)- Fortunes?    Amateurs just Can Not admit they are in a bad situation. Pros - accept their mistakes and move on.",Negative,-1,0.9968289732933044,Main
Yahoo,2024-10-25,buy more,Positive,1,0.9998962879180908,Main
Yahoo,2024-10-25,"Vanilla the hunTechnically we dont look so bad. 25 can be the next bottom. Information are useless. To much lies around  here, as always. The paid price is the truth",Neutral,0,0.9975257515907288,Main
Yahoo,2024-10-25,"How about a little trip down Memory Lane from Spring 2021 when C3 had been public for 6 months?  Via the Shaggy, Indy, Nash archives:  22 April, 2021so sell and buy back at 60?Shaggy22 April, 2021Don&#39;t think so this time, after it jumped the past three times, after it peaked it dropped quickly and ended in the red or if it did end green it was at the low of the day, and that was without any economic news. I think this might be different, of course I suspect they tank it at the open as they have consistently even on big up days, but I suspect it may very well break the 75 mark this time before they start to drive it down.3 1/2 years later..... C3 is trading at one-third this level....... and has no hope of ever returning to this over-valued level.  You know that desperation has set in when a company turns to litigation as its primary revenue driver!",Neutral,0,0.9755784869194031,Main
Yahoo,2024-10-25,I guess if they are stealing c3.ai IP there must be sone value in the product.  Sue those companies and naje them pay $,Neutral,0,0.9907808899879456,Main
Yahoo,2024-10-25,Trade laws and IP not being enforced strong enough. Sends msg thst its fair game to steal IP and build your own system. Remember Nortel?China stole their IP and put them out if business,Negative,-1,0.8515827655792236,Main
Yahoo,2024-10-25,"Someone said-  &#34;There is a Victim born every minute &#34; (or something like that).    They seem to have found a place to huddle, around here.  Lawsuits, property theft, short sales, stock manipulation, paid bashers,  corrupt analysts, big boy games...... the list endless. (maybe the Deep State is involved?)  All- colluding to thwart this powerhouse software company.  They must love... the abuse.",Neutral,0,0.9558375477790833,Main
Yahoo,2024-10-25,—I love listening to and studying the -positive -real information from the many Real and Professional people (that are utilizing AI) and what -they say about this company.,Positive,1,0.9999995231628418,Main
Yahoo,2024-10-25,"So, you license c4.ai license   Use the company to support your business needs, you secretly hire I dis programmers to copy IP. Inch of hacks!   throughout the world",Neutral,0,0.9990899562835693,Main
Yahoo,2024-10-25,"—The -real professionals that utilize C3 and its products speak very highly of AI.
Watch for yourself…",Neutral,0,0.9998841285705566,Main
Yahoo,2024-10-25,Two IP lawsuits filed by c3.ai!  Not good.  Illustrated companies should build their own AI protocols,Neutral,0,0.9989148378372192,Main
Yahoo,2024-10-25,These lawsuits hurt c3.ai business.  Is it that easy to copy IP of c3ai? Should the law allow this to happen?They really need to win these lawsuits against Enel and Cummins.Lost business relationship and revenue is concerning.  But these companies did deceive c3.aiThis stuff helps short seller  as shows Vulnerability of c3.ai IP being hijacked,Negative,-1,0.996056079864502,Main
Yahoo,2024-10-25,glad to see this chat hasn&#39;t changed,Neutral,0,0.9757925868034363,Main
Yahoo,2024-10-24,Shorting till further notice,Neutral,0,0.990862250328064,Main
Yahoo,2024-10-24,"Remember that C3 also has a lawsuit with enel in Italy, where C3&#39;s requesting $2.1 Billion.",Negative,-1,0.7402644753456116,Main
Yahoo,2024-10-24,I don’t think. Cummins will win and they should not.  They engaged with c3.ai for the sole  purpose to deceive.  I would  say c3.ai was definitely a victim here.,Negative,-1,0.7713363170623779,Main
Yahoo,2024-10-24,"—Due Diligence:
The company is a good and trusted company and the price will follow…",Positive,1,0.9880670309066772,Main
Yahoo,2024-10-24,"This is THE way not to make money. Agonizing (pedantic) over the possible outcome of Litigation, while the stock price goes No Where.   Incredible.   In one month is the 4 year anniversary of a failed stock. (not  the company)",Neutral,0,0.7161318063735962,Main
Yahoo,2024-10-24,Due Diligence-  Should include...  Figuring out where the stock price will go. (Or at least- having a clue.),Neutral,0,0.9999942779541016,Main
Yahoo,2024-10-24,"Hmmmm, looks like Bill Gates theft of Word Perfect ( Word), Lotus 123 (Excel), Harvard Graphics (PowerPoint) and the big heist of Windows (which replaced DOS).
Guess Tommy needs better attorneys!  

Obviously Gates won.  Slimmy as it is, Cummins is likely to win!",Positive,1,0.9944943785667419,Main
Yahoo,2024-10-24,"Well, it’s a software computer and it can be duplicated, right",Neutral,0,0.9998443126678467,Main
Yahoo,2024-10-24,Once they steal C3.ai trade secrets they can tweak code and mske their own AI product.  Not good.Gotta fight back from countries like India snd China from stealing trade secrets.,Neutral,0,0.886643648147583,Main
Yahoo,2024-10-24,I read the Cummins lawsuit.  Pretty slimy whst they did.  They hired India AI company to duplicate the c3.ai product/platform.,Neutral,0,0.7098104357719421,Main
Yahoo,2024-10-24,"—Due Diligence:
There is -real and positive information available from -real and reliable sources regarding AI.",Positive,1,0.8743690252304077,Main
Yahoo,2024-10-24,"Way to go TommyBoy.  Suing your customers is always a sound business strategy that will strongly encourage others to do business with C3.  LOL

I GUESS IF YOU CANT MAKE A PROFIT AS A SOFTWARE COMPANY PRETENDING TO BE AN AI COMPANY, then litigate!",Positive,1,0.9956430196762085,Main
Yahoo,2024-10-24,Bloomberg  rates c3.ai a scam,Neutral,0,0.9999774694442749,Main
Yahoo,2024-10-24,"Short interest data for Oct 15 is out, the number of shares sold short dropped a bit over 1m shares from Sept 30 to 24.6m shares, 22% of the float.1) The fact that short interest is dropping means that the stock price is being held back by tax loss selling.  This will have wrapped up by the time C3 reports their quarter in the first week of Dec.  With the tax loss selling pressure off, the stock will be able to move higher.2) All indications are that sales of artificial intelligence software are taking off.  Results reported yesterday by NOW and IBM are the latest data points.  The shorts are exiting to get out of the way of good results that C3 will be reporting in about 6 weeks.  Although short interest is dropping, as of Oct 15, there was still 22% of the float sold short.  There is likely to be a big short covering rally when C3 reports their quarter in Dec.",Positive,1,0.9893460869789124,Main
Yahoo,2024-10-24,"Johnny Cash-  Squeeze? Accumulate? Get in - time?  What- Exactly- would be  the catalyst, that moves this stock? Persuade us., please. What is different about this day, month, quarter- than the last FOUR years?",Neutral,0,0.9921833872795105,Main
Yahoo,2024-10-24,"Institutional funds accumulating, short squeeze? Good time to add or get in.",Positive,1,0.9174618721008301,Main
Yahoo,2024-10-24,"Trevor why is this not a scam.  Is there really 12,000 BH sales force",Neutral,0,0.9992675185203552,Main
Yahoo,2024-10-24,this stock lost 14% in days and longs are giddy,Neutral,0,0.7597802877426147,Main
Yahoo,2024-10-24,"Looks like a scam,  performs as a scam, manipulated as a scam , Then it is c3.ai",Neutral,0,0.9999812841415405,Main
Yahoo,2024-10-24,"This guy Joe really spams this board.
Thankfully smart investors use Bloomberg. Those who lack intelligence come to this board for Joe’s advice",Neutral,0,0.9999128580093384,Main
Yahoo,2024-10-24,Going red again snd again and again.  No rallies eith this company.  They are all fake. Any rally will be given up in minutes or seconds,Neutral,0,0.9999169111251831,Main
Yahoo,2024-10-24,Look at this junk stock price failing or falling!,Neutral,0,0.9993438124656677,Main
Yahoo,2024-10-24,Lock Tommy up,Neutral,0,0.9977188110351562,Main
Yahoo,2024-10-24,Quite the opposite Johnny No Cash.  You are the paid pumper.  The stock price over 4 years speaks  fir itself.  This stock is manipulated a  a scam,Neutral,0,0.9994809031486511,Main
Yahoo,2024-10-24,"ignore all of the paid donkey&#39;s that bash this stock, put them on ignore and do not reply to them. they get paid by the clicks",Neutral,0,0.999972939491272,Main
Yahoo,2024-10-24,Time and excuses are up with this company and their manipulated stock.This company  is one big marketing lie.,Neutral,0,0.9999147653579712,Main
Yahoo,2024-10-24,"Tge rallies are fake and fade rapidly.  The drops are long and sustained.This us a controlled scam,",Neutral,0,0.9898214340209961,Main
Yahoo,2024-10-24,A new national security memorandum is out today calling for accelerated deployment of artificial intelligence by DoD and intelligence agencies.  C3 is already seeing rapid growth in this space and this will accelerate growth further.,Positive,1,1.0,Main
Yahoo,2024-10-24,"This is in reply to the organized shorts/paid bashers yesterday and over the years about Byron and other long posters not supplying sell-side information from mutual funds, ETF&#39;s and asset managers. The answer is simple: do your own homework and post this information yourself instead of playing attack dog and taking the easy way out. Of course this is probably not what they&#39;re paid to do!",Neutral,0,0.9999392032623291,Main
Yahoo,2024-10-24,"This company, &amp; stock seem to have nothing to do with AI whatsoever. 

It rarely, participates in any rallies, and it&#39;s down 14% down the year when tech is so compellingly progressively, producing gains in every other stock, but this one. 

there are so many other stocks to put your money in. There are even less expensive so why put your money in this thing I don&#39;t get it at all  ??!!",Neutral,0,0.6278374791145325,Main
Yahoo,2024-10-24,"Whatt a joke and rotten company   Quarter to Quarter revenue  growth is what , maybe $1 million, 2 million.  Who cares about comparing to same tine year ago it’s a bull barker for AI now snd c3.ai is pathetic.  Basically, no revenue growth at all looking q to q",Neutral,0,0.9975038170814514,Main
Yahoo,2024-10-24,I have a hard time reconciling Siebel claims of high new customer/client interest with rather small Q over Q revenue gains.,Positive,1,0.9984328150749207,Main
Yahoo,2024-10-23,"Why, of why,  does Byron continue to NOT REPORT sellers????  Could it be that he is part of the 77++ caper?",Neutral,0,0.9988917708396912,Main
Yahoo,2024-10-23,"Possible sign of a &#34;personality disorder&#34; (or simply wishful thinking?) - as something that someone owns, declines in value; every step of the way it is interpreted as absolute proof that the item will be - worth a fortune, someday.",Negative,-1,0.5459384322166443,Main
Yahoo,2024-10-23,"IBM reported after the close.  They said that they &#34;continue to see great momentum in artificial intelligence.&#34;  So this is another data point that says that enterprise sales of artificial intelligence software are taking off and C3 will be reporting good results in about 6 weeks.  Right now the stock is being held back by tax loss selling and election uncertainty, but these will be in the rear view mirror when C3 reports around Dec 1.  December should be a strong month for the stock and this momentum will continue into 2025.",Positive,1,1.0,Main
Yahoo,2024-10-23,"should start its rally into earnings, then disappoint, Again, and make new lows",Negative,-1,0.9967741370201111,Main
Yahoo,2024-10-23,Byron tells us that there is an endless supply of deep pocketed investors who are driving the price higher.  Could it be that there are even more sellers?  Oh no..... that would explain the price decline.....,Neutral,0,0.8014786243438721,Main
Yahoo,2024-10-23,People selling off who are scared to hold the stock through the election. The volume is so low that I personally wouldn&#39;t worry about this.,Negative,-1,0.9713190793991089,Main
Yahoo,2024-10-23,Here come the buyers!!!,Neutral,0,0.999514102935791,Main
Yahoo,2024-10-23,"Internat Assets Inv Mgmt in Orlando has filed their 13F.  They did not own any C3 shares on June 30, then in Q3 they came in as a new investor with a buy of 44,000 shares.  Artificial intelligence software is going to take off in a big way in 2025, and investment professionals are buying now before the big runup happens.",Neutral,0,0.9978355765342712,Main
Yahoo,2024-10-23,"GS is out with a forecast that stocks will return 3% over the next decade.  The Chief US Equity Strategist at GS was on TV this morning talking about this gloomy outlook and they asked him what could produce a higher return.  He said that if artificial intelligence raises productivity enough stock market returns could be higher.  On June 30, GS owned a million C3 shares, so they obviously feel the company&#39;s technology could have a significant impact.",Positive,1,0.8161675930023193,Main
Yahoo,2024-10-23,this crab is still dipping,Negative,-1,0.9243476390838623,Main
Yahoo,2024-10-23,"—Investment *professionals are *buying the stock— 

-as mentioned recently by Byron.",Neutral,0,0.9985440969467163,Main
Yahoo,2024-10-23,Don’t worry it was at $31.  It must fall back in low $20’s.  It’s healthy.,Negative,-1,0.9917750358581543,Main
Yahoo,2024-10-23,"CUBIX 144 - Of course-  $77 is  &#34;out of range, short-term&#34; (as you say).  That IS the point. Should we have that year-end/post-election rally (divided govt. helps)- the money will go to - the real solid companies. The only way- C3 joins in- is some news in the 1st week of Dec.; that this company can -produce a profit.",Negative,-1,0.5384857654571533,Main
Yahoo,2024-10-23,"Global Assets Advisory, which has $187m under management in Orlando, has filed their 13F.  They did not own any C3 shares on June 30, then during July-Aug-Sept they came in as a new investor with a buy of 33,000 shares.  This is a large position for a firm of this size, larger than their positions in NOW, CRM, and PLTR.  In its most recently reported quarter C3 had growth of twenty one percent and this growth rate will most likely increase when we hear from the company in about six weeks.  We&#39;re approaching the point where sales will get to a level where the stock price will start to move higher and so investment professionals are buying the stock.",Positive,1,0.9997478127479553,Main
Yahoo,2024-10-22,Complete garbage stock.Long slow bleed’,Negative,-1,0.8891324400901794,Main
Yahoo,2024-10-22,Complete garbage dtovk,Neutral,0,0.9997944235801697,Main
Yahoo,2024-10-22,"Long term this stock will do very well but I must admit every time Tom opens his mouth during interviews, he can&#39;t help but drive the stock price down, his vision of AI is being the nimblest company vs being top innovator and that sales pitch doesn&#39;t sit well with investors. Oh well hopefully he will sell the company soon and let someone else drive AI stock to the moon, I will wait!",Positive,1,0.9574528336524963,Main
Yahoo,2024-10-22,—Very positive -real information available for long-term investors regarding AI.,Positive,1,1.0,Main
Yahoo,2024-10-22,"Yahoo is so corrupted! posting here is like jail, so protected is unbelievable!  prevent people&#39;s speech! their violate policy is so dumb they will block you with a cat scratches!!!unreal",Neutral,0,0.9983481168746948,Main
Yahoo,2024-10-22,move up already,Neutral,0,0.9989820122718811,Main
Yahoo,2024-10-22,"Tommy said it was dead money for next two earnings. He said marketing expenses will impact earnings.One minute they tout they had 50,000 leads or calls and the next minute earnings will be hurt .This us a miserable investment and just a. Omdte scam!",Negative,-1,0.9998076558113098,Main
Yahoo,2024-10-22,"Junk. It&#39;s that simple. Anyone really see profits in the near future?? I rest my case.
Dead money.",Negative,-1,0.5079590082168579,Main
Yahoo,2024-10-23,"INDY-PENDY- NOT necessary to be &#34;long-term&#34; in a stock that is going nowhere...... to reap the benefits, when it &#34;moves.&#34; (as you predict) Just wait for the move, and buy shares then. No One will praise you for being early and &#34;being right.&#34; (77 by New Years?)",Positive,1,0.9976775050163269,Main
Yahoo,2024-10-22,We went fro at least $31 to 19 recently.  Cubic you are a scammer and stewped,Neutral,0,0.999991774559021,Main
Yahoo,2024-10-22,Two new funds focused on artificial intelligence are being launched by BLK.  This should create some demand for C3 shares.,Positive,1,0.9990469813346863,Main
Yahoo,2024-10-22,"We rose from 19 to 28. Now 25, a normal reaction, no panic. Bad is the low volume , when the price is dropping, and we are under 200 dma. But shortly we are still in an uptrend. I think hold is the right Thing. I wouldnt short, if 25 is the next bottom.",Neutral,0,0.611772358417511,Main
Yahoo,2024-10-22,Sinced i bought this thing only to slowly bleed lol,Negative,-1,0.9392857551574707,Main
Yahoo,2024-10-22,Down close to $3 in 6 days!!!!!!’n,Negative,-1,0.9867922067642212,Main
Yahoo,2024-10-22,this bag hole is useless,Neutral,0,0.9999834299087524,Main
Yahoo,2024-10-22,Tommy basically crushed this stock for the next 7 months.  It was a gesture for the short selkee,Neutral,0,0.9998452663421631,Main
Yahoo,2024-10-22,AI is not a good company!!!  BIt is a fraud.  Steaks investor money.  Scan!!,Negative,-1,0.9991500377655029,Main
Yahoo,2024-10-22,"—AI is a good company and trusted company. 
Take a look at the many -real examples and the many positive testimonials, etc.

The price will follow and long-term investors will win…",Positive,1,1.0,Main
Yahoo,2024-10-22,Red for the last 5 trading days not including today. Ever since the fake run l last Monday. Complete organized manipulated company stock that Tommy subscribed to,Neutral,0,0.9998663663864136,Main
Yahoo,2024-10-22,"Bingo!  You nailed it again , BYRON.  NVDA- as you tell us again and again; is the Gift that keeps on giving. No AI, without those beautiful-Chips.",Neutral,0,0.9930264949798584,Main
Yahoo,2024-10-21,"Plenty of positive artificial intelligence news today as NVDA hits an all time high and SAP powers higher in after hours after reporting its quarter.  The company stated that they are now further increasing their focus on key strategic growth areas, in particular business artificial intelligence.  Over the next 6 weeks we will continue to get positive artificial intelligence news from enterprise software companies like PLTR and C3.  SAP and PLTR are already moving higher and C3 should join the party after they report results.",Positive,1,1.0,Main
Yahoo,2024-10-21,"Bad Peter- And  exactly how, has the &#34;lack&#34; of Insider selling benefited the Stock Price of C3.ai.  Share Price is the only way outsiders/shareholders can benefit in any way, from C3.  All the rest of the News- has no value-whatsoever.",Neutral,0,0.8379464149475098,Main
Yahoo,2024-10-21,"The shorts post that there is so much insider selling, I looked it up:According to yahoo there are only 9% of shares that are held by insiders. In the last year about 2 million dollars of shares were sold by insiders. 2 million dollars divided by 3 billion market cap is a whopping 0.06%.Lets go back 2 years and 26 million dollars of shares sold in last two years. So that equals a whopping 0.86% if you use a conservative 3 billion market cap.There is not much insider selling relative to market cap in the last 2 years.",Neutral,0,0.9999586343765259,Main
