Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-25,50s to 40s in 1 week CROOKs !!!!,Neutral,0,0.999997615814209,Main
Yahoo,2024-10-25,Buy now pay later will be huge this holiday season.  Blow out numbers.,Negative,-1,0.9955130219459534,Main
Yahoo,2024-10-25,"financial sector is pulling back and will likely continue next week.
 
$37 is right around the corner",Neutral,0,0.6164034008979797,Main
Yahoo,2024-10-25,"It hurts to say it, Because i believe in affirm like a business, but I think it reaches $40 today, $35 next week and $29 after earnings.",Negative,-1,0.9555805921554565,Main
Yahoo,2024-10-25,"insiders are selling, something is up. they know something, max is not telling us the whole story.. It hurts the little guy because our hard earned money is getting lost into this blackhole.",Negative,-1,0.9987315535545349,Main
Yahoo,2024-10-25,"I am out, I never look back this junk garbage..",Neutral,0,0.9594139456748962,Main
Yahoo,2024-10-25,Looks like it’s heading towards 38,Neutral,0,0.9999760389328003,Main
Yahoo,2024-10-25,the selling pressure is higher than the buying pressure why is that??,Negative,-1,0.8875864744186401,Main
Yahoo,2024-10-25,"buying the dip is like falling into black hole, lol..",Neutral,0,0.9811623096466064,Main
Yahoo,2024-10-25,buy the dip?? lets do it!!!,Neutral,0,0.9914427399635315,Main
Yahoo,2024-10-25,someone told me to hold and not look back for 2 years?? lol ill be dead when that happens!!!,Neutral,0,0.7261887788772583,Main
Yahoo,2024-10-25,"those who bought at 48-49 holding long and strong are not phased by this, lol...",Neutral,0,0.999651312828064,Main
Yahoo,2024-10-25,cramer says it all!!!,Neutral,0,0.9994449019432068,Main
Yahoo,2024-10-25,whoever shorted this is laughing at the bank!,Neutral,0,0.9999666213989258,Main
Yahoo,2024-10-25,"let it go down, thats the whole point isn&#39;t it!!???",Neutral,0,0.9992913007736206,Main
Yahoo,2024-10-25,we are on fire!!!,Negative,-1,0.9282479286193848,Main
Yahoo,2024-10-25,true garbage ...,Neutral,0,0.9891828894615173,Main
Yahoo,2024-10-25,drop it like its hot! lol,Neutral,0,0.9717273116111755,Main
Yahoo,2024-10-25,Damn 😕,Neutral,0,0.9900785684585571,Main
Yahoo,2024-10-25,"Every stock is green accept AFFIRM
I don’t understand why they priced in 49 at IPO when the company was not profitable",Neutral,0,0.991581380367279,Main
Yahoo,2024-10-25,"i just woke up, lol...luckly no buy in orders today.. what a wonderful day.. friday tsla and zeekr up my favorites",Neutral,0,0.9965348243713379,Main
Yahoo,2024-10-25,$29 after report🤢,Neutral,0,0.9909247159957886,Main
Yahoo,2024-10-25,I would not be buying this. $37 is not that far away.,Neutral,0,0.9961537718772888,Main
Yahoo,2024-10-25,Why afrm down when the market is up? Is there any bad news?,Negative,-1,0.9933333992958069,Main
Yahoo,2024-10-25,LendingClub Stock Is Soaring. Strong Earnings May Bode Well for SoFi and Affirm.J.P. Morgan analysts notes the lender’s management says they are seeing bank partners return to the loan marketplace for the first time in about six quarters.,Positive,1,1.0,Main
Yahoo,2024-10-25,"Top 5 analysts upgrades and 
still down today 
still down year to date 
still down from all time highs",Negative,-1,0.9999145269393921,Main
Yahoo,2024-10-24,There it goes!!!,Neutral,0,0.9988508224487305,Main
Yahoo,2024-10-24,"This is some serious lag, just go to $39 already.",Negative,-1,0.6606480479240417,Main
Yahoo,2024-10-24,"this company made earning last 4 quarters and we still have short?
stupids everywhere, thanks though.",Negative,-1,0.9061597585678101,Main
Yahoo,2024-10-24,What a great day for the stock market! 😆,Neutral,0,0.606111466884613,Main
Yahoo,2024-10-24,daily chart suggests 39.6 as a landing stop for this down trend.,Neutral,0,0.9642444849014282,Main
Yahoo,2024-10-24,"Lending Club just reported great earnings and the stock is soaring, this in turn bodes well for Affirm and the other fintech companies......It seems the consumer is still spending and the health of the economy is in great shape....Do not believe the negative Nelly&#39;s on this board they do not know anything.....LOL!!!",Positive,1,0.9999988079071045,Main
Yahoo,2024-10-24,Go play with your kids Max while Elon is sleeping at work.  That&#39;s your difference folks,Neutral,0,0.990712583065033,Main
Yahoo,2024-10-24,"stock is dragging, time to drop this dead weight and head to $40",Negative,-1,0.9987269043922424,Main
Yahoo,2024-10-24,It may close above 42,Neutral,0,0.999988317489624,Main
Yahoo,2024-10-24,crooks are dropping this to 38-40 before ER. getitng it nice and low so they can load up on calls and make out like bandits with string q3 and stock goes to 55,Neutral,0,0.9998683929443359,Main
Yahoo,2024-10-24,What a disappointment 😞,Negative,-1,0.9981461763381958,Main
Yahoo,2024-10-24,short is the answer now...,Neutral,0,0.99869304895401,Main
Yahoo,2024-10-24,It&#39;s a bit of a stretch but definitely in AFRM range .. 41.07ish for a low.,Neutral,0,0.9946002960205078,Main
Yahoo,2024-10-24,this is a violent downturn. Love to see it,Negative,-1,0.9948585033416748,Main
Yahoo,2024-10-24,"Some of the other BNPL are up sharply today and Affirm is still hovering around $42 a share…..this is ridiculous, all the negativity with this company can be overwhelming. They are making money, but not enough for Wall Street to take notice….Shorts really do love to short Affirm…..Which is why Sezzle being up so much does not make any sense to me, is it that they charge fees and interest as well and Investors see this as a positive for revenue….They are so much smaller than Affirm with very few merchants and customers yet their stock price is over $200 a share, is this some kind of manipulation or hype up of the stock by large investors or is Sezzle the real deal….Can someone explain this to me…..It seems, it’s the amount of shares outstanding which is 5 million vs 267 million with Affirm…..the other thing is the trading volume is extremely low…..So maybe that is the answer….",Positive,1,0.9999451637268066,Main
Yahoo,2024-10-24,if we hit 41 again its downhill for sure.,Negative,-1,0.8247968554496765,Main
Yahoo,2024-10-24,riding the wave on affirm is pretty hard because it keeps going down..gotta work with it.,Neutral,0,0.8609893321990967,Main
Yahoo,2024-10-24,"my stop loss triggered at 42.50 not sure what is happening.. staying on the sidelines...lets watch the action, it will rise.",Neutral,0,0.7552862763404846,Main
Yahoo,2024-10-24,sold some at 43.25 great ride! lets go affirm!! keep it pumping!!!,Neutral,0,0.9998308420181274,Main
Yahoo,2024-10-24,big bounce today! shorts will cover!!,Neutral,0,0.9999874830245972,Main
Yahoo,2024-10-24,"15% down its IPO price 49
11% down year to date
400% down from all time high",Negative,-1,0.9250984787940979,Main
Yahoo,2024-10-24,More room to the downside.  I was thrilled to catch that flush down today.,Positive,1,0.998771607875824,Main
Yahoo,2024-10-23,"i was joking when i said 41-42 today but it really happened, lol",Neutral,0,0.9852664470672607,Main
Yahoo,2024-10-23,going up after hours this is a good sign..,Positive,1,1.0,Main
Yahoo,2024-10-23,tsla earnings jumps. tomorrow market should be solid green. Affirm to follow,Positive,1,1.0,Main
Yahoo,2024-10-23,the fake clown pump for afrm and upshart is over,Neutral,0,0.9986384510993958,Main
Yahoo,2024-10-23,"affirm earnings around the corner, they giving it to us at this low price and more...38-41",Positive,1,0.5743229389190674,Main
Yahoo,2024-10-23,got more at 41.80 im not gonna lie..we gonna pop tomorrow green easy money.,Neutral,0,0.9998761415481567,Main
Yahoo,2024-10-23,Way oversold now,Negative,-1,0.5394119620323181,Main
Yahoo,2024-10-23,"longs are probably thinking, i should have sold at 50 and buy back at 41, lol..",Neutral,0,0.9997758269309998,Main
Yahoo,2024-10-23,"The market is taking a beating and almost all stocks are down, some more than others, but because this stock is so hated by Wall Street, the Banks and the credit card companies we are down somewhat more than the rest.  It seems to me it doesn’t matter what Affirm puts up on the numbers, it is being manipulated so much to drag down the stock price…..This is something that constantly happens in the market and with AI I am sure it will get more intense in the future….I am not sure who is shorting or selling this stock prior to Earnings….that is totally crazy!!",Negative,-1,0.9995111227035522,Main
Yahoo,2024-10-23,"remember cramer said, i love this stock, dont forget it, lol..",Neutral,0,0.9830979704856873,Main
Yahoo,2024-10-23,"buy all you can, this is getting close to 38 i can feel it!!!!",Neutral,0,0.9984098672866821,Main
Yahoo,2024-10-23,Market related.  Low vol.; chart is spring loaded.  Check the horseknot chart pattern.,Neutral,0,0.9999995231628418,Main
Yahoo,2024-10-23,maybe affirm to high 35-38 incoming,Neutral,0,0.9995280504226685,Main
Yahoo,2024-10-23,wow seriously how low can you go??,Neutral,0,0.9623924493789673,Main
Yahoo,2024-10-23,Holding tough considering a rough market today.,Negative,-1,0.9023561477661133,Main
Yahoo,2024-10-23,Trash,Neutral,0,0.9892199635505676,Main
Yahoo,2024-10-23,Affirm stock will be way above $50 a share when they report earnings and it blows the numbers out of the waters…..This will be a phenomenal quarterly report and it will be just the beginning of a great upward swing for Affirm……,Positive,1,0.9999998807907104,Main
Yahoo,2024-10-23,"what did i say, lucky charms on our side, lol",Neutral,0,0.9950876832008362,Main
Yahoo,2024-10-23,got some more at 42.95,Neutral,0,0.9999493360519409,Main
Yahoo,2024-10-23,afirm went down 42.70 who was the lucky guy or girl that bought the dip??,Neutral,0,0.9739109873771667,Main
Yahoo,2024-10-23,"i feel a pop coming to 45 today, lets rock and roll.. Remember the upgrades and partnerships amazon!!! walmart!! apple!! let&#39;s go!!!!",Neutral,0,0.999893069267273,Main
Yahoo,2024-10-23,buy more!!!!,Positive,1,0.9998962879180908,Main
Yahoo,2024-10-23,Leecap asset management sold 25% of their shares...,Neutral,0,0.9998558759689331,Main
Yahoo,2024-10-22,i got some at 43.25 will add more if it goes down. I was hoping for 41-42 but maybe to soon to load up will see tomorrow.. i think nows the time to load up guys your thoughts please.,Neutral,0,0.9970382452011108,Main
Yahoo,2024-10-22,Really low volume,Negative,-1,0.9999356269836426,Main
Yahoo,2024-10-22,WowShorts are very generous today. They have let the price go up by 10 cents Thank you shorts,Positive,1,0.996157705783844,Main
Yahoo,2024-10-22,I feel it’s going to be $500 by the end of 2025,Neutral,0,0.9999767541885376,Main
Yahoo,2024-10-22,light volume on the stock means the stock will be down.....It seems everyone is waiting for the Quarterly numbers and see how this fares with the Analyst expectations.....I am still holding on to my $100 stock price by year-end once Affirm becomes profitable this quarter and next quarter as well....,Negative,-1,0.8536160588264465,Main
Yahoo,2024-10-22,Waiting for good articles,Negative,-1,0.7006961703300476,Main
Yahoo,2024-10-21,It’s the pattern comes down on light volume goes up on enormous volume. In the end it’s the fundamentals and they have the goods,Negative,-1,0.9976886510848999,Main
Yahoo,2024-10-21,"There was a miscalculation in IPO price of $49.00 it should have been$20.00 like upst $20.00
Now it’s struggling to keep up the IPO PRICE",Negative,-1,0.9999951124191284,Main
Yahoo,2024-10-21,looks like 43.50-44 is support level i could be wrong.,Neutral,0,0.9825901389122009,Main
Yahoo,2024-10-21,"another flash crash coming to 41s maybe like friday when dropped $1.5 into 42s in seconds u never know with these crooks , so get those stink bids in there in 41s",Neutral,0,0.9918268918991089,Main
Yahoo,2024-10-21,46 to 43.40s now !!! Criminals !!! where is the sec ????,Neutral,0,0.998468816280365,Main
Yahoo,2024-10-21,Affirm will blow out its quarterly numbers and provide a catalyst for the stock to surpass $70 a share and continue on its upward momentum to $100 a share by year-end……and beyond into 2025…,Positive,1,1.0,Main
Yahoo,2024-10-21,that&#39;s a nasty candle for only 1 hour of trading. Somebody wants this lower.,Neutral,0,0.9999856948852539,Main
Yahoo,2024-10-21,"46 to 43.78 in under 30 mins wow  , absolute crooks !!!",Neutral,0,0.9998583793640137,Main
Yahoo,2024-10-21,"pull back from 46 to low 44s should be bought  !!  q3 coming soon, blow out",Neutral,0,0.9996310472488403,Main
Yahoo,2024-10-21,46 and drop to low 44s and red just like that wowdisgusting crooks !!!,Neutral,0,0.9917165637016296,Main
Yahoo,2024-10-21,short was the answer at 46,Neutral,0,0.9995033740997314,Main
Yahoo,2024-10-21,Here come the upgrades,Neutral,0,0.9996351003646851,Main
Yahoo,2024-10-18,I own the stock for 2 years avg cost 18. I bought it because they are the anti cc company. I also think another way to value Afrm is if one of the major bank buys them because they can lower their loss reserves from 9%to 8%. Affirms loss ratio is around 2.5%. If buying can bring their loss ratio down 2% pts what does that make Afrm worth,Neutral,0,0.997772753238678,Main
Yahoo,2024-10-18,Did any of you ever think about just buying go on vacation for 2 years no stress or stupid posts and when you get back you’ll have made a lot more then all this scalping,Neutral,0,0.9862300157546997,Main
Yahoo,2024-10-18,"they did this on purpose so ppl can buy back in now the price goes up, lol..smart move",Neutral,0,0.999833345413208,Main
Yahoo,2024-10-18,"Criminals raided stop losses and stole shares in 42s and now 44.3 , disgusting",Negative,-1,0.9550139904022217,Main
Yahoo,2024-10-18,Crooks….manipulating,Neutral,0,0.9962402582168579,Main
Yahoo,2024-10-18,i put a buy in order at 42.55 lets see if it does it again im ready!!! lol,Neutral,0,0.9996668100357056,Main
Yahoo,2024-10-18,crooks want this at 41.6 support. that is where it is going. this is a gift to be back at 44 after crashing to 42.5  so im selling at 44  and will re buy in 41s. crooks !!!,Neutral,0,0.9999500513076782,Main
Yahoo,2024-10-18,"bear raid crash to 42.5 and right back to 44 , bunch of  Crooks!!!!",Neutral,0,0.9996800422668457,Main
Yahoo,2024-10-18,"war is upon us guys, Ukraine, north Korea, Israel, Iran, Tawain, pick one..anything can trigger this..",Neutral,0,0.9564856886863708,Main
Yahoo,2024-10-18,Looks like something is cooking,Neutral,0,0.8557549715042114,Main
Yahoo,2024-10-18,"it seems dangerous to hold this stock at this level with this type of fluctuations, lots of stop losses triggered, im sure of it!",Negative,-1,0.9975445866584778,Main
Yahoo,2024-10-18,People will never know how much that dip saved me today.,Negative,-1,0.5843245983123779,Main
Yahoo,2024-10-18,"it dropped to 42.50 tried to buy it but it went up so fast, lol..",Neutral,0,0.8957756161689758,Main
Yahoo,2024-10-18,OMG what just happened?,Negative,-1,0.6362251043319702,Main
Yahoo,2024-10-18,"oh my what happened, lol buy the dip!!!",Neutral,0,0.9673994779586792,Main
Yahoo,2024-10-18,"if we close green thats a good sign, if not then downhill..",Positive,1,0.9328839182853699,Main
Yahoo,2024-10-18,"made some money in mara, went up to 19 from 18 not bad..",Negative,-1,0.5337961912155151,Main
Yahoo,2024-10-18,Days low 42.93?  Any takers?,Neutral,0,0.999336302280426,Main
Yahoo,2024-10-18,this stock pattern is so obvious even a cow can spot this a mile away..,Neutral,0,0.9143319725990295,Main
Yahoo,2024-10-18,"who said 57 by friday? i forgot that persons name in the chat, lol,....common 57!! we are almost there, not!!",Neutral,0,0.9998618364334106,Main
Yahoo,2024-10-18,"make it a double double with cheese please, lol...",Neutral,0,0.9996228218078613,Main
Yahoo,2024-10-18,short was the answer at 45 today..,Neutral,0,0.9996458292007446,Main
Yahoo,2024-10-18,Looks like they went all out to protect those $45 options expiring today.,Neutral,0,0.9996010661125183,Main
Yahoo,2024-10-18,affirm not holding up get ready for 38-40 incoming,Neutral,0,0.9994118213653564,Main
Yahoo,2024-10-18,It seems like Affirm will be able to beat earnings estimates. I’m going to buy shares now and pay 4 easy installments later.,Positive,1,0.9999998807907104,Main
Yahoo,2024-10-18,"Affirm was listed at 49 then they took all the way to 168 and drop down to 8 that’s not good how many people lost there money from 168 to 8 
 I didn’t ride up from 49 to 168 or from 168 to 8
I got in at 9 to 53",Neutral,0,0.7574855089187622,Main
Yahoo,2024-10-18,"Affirm was listed the IPO price set for 49.00
On what basis they set the price 49.00
Not much revenue no profit and 49.00
Price now after so much struggling with all these top companies Walmart Amazon Apple target etc still can keep up 49.00 price 
Wall Street is you know?",Neutral,0,0.9998441934585571,Main
Yahoo,2024-10-18,I would like to thank everyone for the good conversation and even the bashing. I tried to tell folks but I figure it did not matter. I hope the baggies at 50 sleep well tonight.,Positive,1,0.7418740391731262,Main
Yahoo,2024-10-17,Very informative,Positive,1,0.9998537302017212,Main
Yahoo,2024-10-17,"All those top 5 analysts that upgraded the stock last week I don’t think they are idiots 
1 can be idiot but not all 5",Neutral,0,0.99970942735672,Main
Yahoo,2024-10-17,The whole story is we had no problem when Apple Pay was launched so there should be no problem now if Klarna is added to Apple Pay,Neutral,0,0.8589356541633606,Main
Yahoo,2024-10-17,Party is over back to 35$,Neutral,0,0.999543309211731,Main
Yahoo,2024-10-17,affirm coming down 37-38 is possible now.,Negative,-1,0.9024489521980286,Main
Yahoo,2024-10-17,The sell off continues tomorrow!!👀,Neutral,0,0.6537051796913147,Main
Yahoo,2024-10-17,"Klarna on Apple Pay available today bad news for affirm 
There no such thing like exclusive rights",Neutral,0,0.9979852437973022,Main
Yahoo,2024-10-17,"we are really at the low today, so some day trading at this point will help get some money back lol",Neutral,0,0.9818648099899292,Main
Yahoo,2024-10-17,I would be happy if close above 46 but 8% for no reason not good,Positive,1,0.9721059203147888,Main
Yahoo,2024-10-17,Only Earnings is the catalyst for now,Neutral,0,0.8434464335441589,Main
Yahoo,2024-10-17,"To Ronjohn....first of all, there is no need for you to communicate to anyone in that manner.  At least be respectful. 

To answer your question.  I know that most people buy on pullbacks, but I prefer to buy during an uptrend when I&#39;m trading a stock.  With my Long Term Investment, I honestly don&#39;t  care what price I get it at as those Investment for me requires patience. 
I hope my explanation helps as to why I&#39;m pleased. I did not load up yesterday.",Neutral,0,0.9201830625534058,Main
Yahoo,2024-10-17,This stock is in the top 5 pumped and dumped stocks.The others areEnphaseSofiSnowflakeUpstart,Neutral,0,0.9938681721687317,Main
Yahoo,2024-10-17,Covered by 3K shares @ 44.1. Thank you all…,Neutral,0,0.9390037655830383,Main
Yahoo,2024-10-17,time to short afrm and upst???,Neutral,0,0.9999222755432129,Main
Yahoo,2024-10-17,"knowing affirm will probably drop back down to 37-38 until earnings, thats my take on this stock.",Neutral,0,0.8360335826873779,Main
Yahoo,2024-10-17,all i can say is buy nvda its been going for weeks now 140 from 135 yesterday... earnings will kill..,Neutral,0,0.9993951320648193,Main
Yahoo,2024-10-17,"Why is this down 8% today after a number of upgrades and PT raises and BNPL hype articles. In addition ER in a few weeks. This is typical of AFRM because its always manipulated by the MM&#39;s. Conclusion: this is not a hold, its a trade...........sell on surges and buy when corrects......rinse and repeat. Until AFRM gets a solid footing its a trade.",Neutral,0,0.5720488429069519,Main
Yahoo,2024-10-17,"it&#39;s called Affirm, not Afsoft, go short elsewhere",Neutral,0,0.9999114274978638,Main
Yahoo,2024-10-17,"Look at SEZL last two quarterly reports. The fundamentals are strong and getting stronger, and increased guidance vs. low forward PE (low teens) and very low market cap vs peers, i.e., AFRM. It&#39;s a no-brainer.",Positive,1,1.0,Main
Yahoo,2024-10-17,"44 area is where u start buying this latest pullback and down to 41.6 support ( although may not get there and why u need to start buying around 44.  chart is strong, higher highs and higher lows.  last low was 37s , so next low of 41s would make sense",Neutral,0,0.986866295337677,Main
Yahoo,2024-10-17,"why is this getting pounded today , there is no news to explain thisnice opportunity to add here around 44  ( off from recent 50 highs) and another bullet 41-42 area",Neutral,0,0.9983484745025635,Main
Yahoo,2024-10-17,"And to think I almost opened a large position yesterday at the close. I&#39;m glad I didn&#39;t. 
🫣🫣🫣🫣",Neutral,0,0.999969482421875,Main
Yahoo,2024-10-17,this is very serious i dont think a lot of people were expecting this drop but then again thats affirm for you! pattern never fails.,Negative,-1,0.9973203539848328,Main
Yahoo,2024-10-17,"I see the floor for today (10/17) at 42.75, then bullish for two days",Neutral,0,0.9999735355377197,Main
Yahoo,2024-10-17,I am sure investors are taking money out of Affirm and going into the chip stocks since they are getting a boost today…..Eventually all those investors will be back to purchase Affirm and ride it back up again….,Positive,1,0.6308146119117737,Main
Yahoo,2024-10-17,Apple Pay lol,Neutral,0,0.9999222755432129,Main
Yahoo,2024-10-17,"thats the way affirm is guys, when it rises quickly it will surely drop.. this is when daniel comes out and starts talking about it, lol...",Neutral,0,0.9998956918716431,Main
Yahoo,2024-10-17,waiting for that gap to close in the low 30s.,Neutral,0,0.9400632977485657,Main
Yahoo,2024-10-17,"bought at 44.30 and sold! 44.80 just day trading, lol a little thank you!!",Neutral,0,0.9993888139724731,Main
Yahoo,2024-10-17,AFRM management already said that there is NO material impact on finances for this year as a result of APPLE integration.  This coordinated stinky short attack is ridiculous really,Neutral,0,0.7324734926223755,Main
Yahoo,2024-10-17,Oh man...I wish I could buy more!!!,Neutral,0,0.9606434106826782,Main
Yahoo,2024-10-17,Added today,Neutral,0,0.9997158646583557,Main
Yahoo,2024-10-17,"this garbage one is controlled by IB for making a lot of money from us, poor small investors..",Neutral,0,0.9997790455818176,Main
Yahoo,2024-10-17,Apple Pay...lol,Neutral,0,0.9983137845993042,Main
Yahoo,2024-10-17,I won&#39;t buy until it drops to $35 before the earnings!!,Neutral,0,0.9806106090545654,Main
Yahoo,2024-10-17,"WoW!!  We dropped over 5% on no news and a good retail sales report….What is going on?  I know a short attack is in the works, but this is ridiculous.  It seems Affirm is always in the cross hairs as one of the most hated companies in the market…..I think its partly the banks and credit cards companies always attacking it knowing they can shorted it, but eventually it will become too big and profitable for anyone to stop it from growing and Challenging the status quo of Credit cards and banks….I remember when Amazon was the victim of short attacks as well as negative publicity with YouTubers and the volatility of the stock, I guess we are in the same predicament……Let’s see how this turns out when they report earnings….This should be over $65 a share after earnings and continue its upward path after that……Hold and Good luck to all longs!!",Negative,-1,0.9992170333862305,Main
Yahoo,2024-10-17,Buy more!!!,Positive,1,0.9998962879180908,Main
Yahoo,2024-10-17,It is definitely a short attack. No reason and absolutely no reason for this to drop. Don’t sell if you don’t have to. It will bounce back very soon,Neutral,0,0.85427325963974,Main
Yahoo,2024-10-17,Looks like another short attack is taking out the stop loss orders. We get one of these every so often. Don’t forget this was a $30 stock 6 weeks ago. Hold your shares and add if you can.,Neutral,0,0.893537163734436,Main
Yahoo,2024-10-17,"when you feel good and you made money, what do you do? you sell, lol... rinse and repeat..50 was the high target.",Neutral,0,0.7623738646507263,Main
Yahoo,2024-10-17,"you see rinse and repeat, follow pete",Neutral,0,0.9999091625213623,Main
Yahoo,2024-10-17,Seems apple have Klarna BNPL too,Neutral,0,0.9880664348602295,Main
Yahoo,2024-10-17,Retail sales were great and yet we are red?  This makes no sense and Upstart is green.....As well as CAVA with its 700 PE is also green?  This is crazy!!  Like I said the market is getting it wrong....,Positive,1,0.9998937845230103,Main
Yahoo,2024-10-17,any reason for the sudden drop in pre market ?,Negative,-1,0.8228797316551208,Main
Yahoo,2024-10-17,"I think the only problem with this stock is that the company is losing money, has never made money, and has a crazy 15 Billion dollar market cap. That’s without doing any real digging. If it were at 50 this morning I would short it for a few bucks and rinse and repeat. On a serious note, be very careful over next 3 weeks until after the election. The probability of some type of black swan event could occur which could wreck a long position or propel a short one. I hope it does not happen.",Negative,-1,0.9935801029205322,Main
Yahoo,2024-10-17,Very weird AFRM Behaviour Becoming an easy target of stinky shortsAFRM has become the bellwether for fintech. When it goes up SOFI and UPST goes up. But not the other way around. Same when NVDA goes down and brings the whole market down,Positive,1,0.8364864587783813,Main
Yahoo,2024-10-16,Tomorrow retail sales once again we can see 50+++,Neutral,0,0.9962009787559509,Main
Yahoo,2024-10-16,"Max on CNBC all good and gap profitability as promised 
Good luck to all",Positive,1,1.0,Main
Yahoo,2024-10-16,I need,Neutral,0,0.9931459426879883,Main
